x,y,t
3218,-2702,1730090873.5927427
3254,-2790,1730090873.633741
3294,-2878,1730090873.675741
3332,-2960,1730090873.7177403
3374,-3048,1730090873.7597418
3419,-3141,1730090873.8007407
3465,-3234,1730090873.8437407
3508,-3326,1730090873.8847408
3547,-3419,1730090873.9267406
3582,-3512,1730090873.9687412
3615,-3606,1730090874.0097404
3650,-3697,1730090874.052741
3683,-3786,1730090874.093741
3719,-3869,1730090874.135741
3754,-3953,1730090874.1767406
3789,-4040,1730090874.218741
3829,-4126,1730090874.259741
3868,-4213,1730090874.3037407
3898,-4300,1730090874.3447413
3926,-4391,1730090874.3857396
3956,-4481,1730090874.4267418
3988,-4569,1730090874.467741
4016,-4656,1730090874.5107412
4039,-4743,1730090874.5517404
4064,-4832,1730090874.5937414
4093,-4918,1730090874.6347418
4124,-5002,1730090874.6777425
4166,-5077,1730090875.1607544
4208,-5148,1730090875.2047632
4250,-5220,1730090875.2457557
4290,-5294,1730090875.2907548
4328,-5369,1730090875.333756
4363,-5441,1730090875.3757536
4399,-5511,1730090875.4167554
4437,-5580,1730090875.4597578
4479,-5653,1730090875.500754
4520,-5725,1730090875.5437562
4562,-5796,1730090875.5856187
4604,-5869,1730090875.6276264
4634,-5941,1730090875.668626
4659,-6018,1730090875.7106264
4670,-6094,1730090875.7516265
4709,-6166,1730090876.074626
4755,-6231,1730090876.1166263
4811,-6295,1730090876.159626
4867,-6357,1730090876.2006266
4927,-6417,1730090876.2436264
4994,-6475,1730090876.2846282
5059,-6527,1730090876.3266265
5129,-6581,1730090876.368628
5205,-6632,1730090876.4106271
5283,-6672,1730090876.452627
5359,-6716,1730090876.4956267
5436,-6769,1730090876.5376472
5513,-6825,1730090876.5786479
5597,-6880,1730090876.622646
5681,-6932,1730090876.6656494
5765,-6982,1730090876.7106469
5860,-7041,1730090876.832647
5955,-7094,1730090876.8758528
6050,-7140,1730090876.916864
6145,-7186,1730090876.958864
6240,-7232,1730090876.999865
6335,-7278,1730090877.042864
6430,-7320,1730090877.0838652
6525,-7362,1730090877.1258643
6620,-7400,1730090877.166864
6715,-7439,1730090877.209864
6810,-7475,1730090877.250865
6905,-7508,1730090877.2928638
7000,-7540,1730090877.333864
7095,-7572,1730090877.375864
7190,-7604,1730090877.4168642
7285,-7635,1730090877.459878
7380,-7663,1730090877.5008805
7475,-7684,1730090877.5438786
7570,-7698,1730090877.5848792
7665,-7708,1730090877.6278777
7760,-7718,1730090877.6688786
7855,-7728,1730090877.7108805
7950,-7738,1730090877.7528787
8045,-7748,1730090877.7948802
8140,-7758,1730090877.83588
8235,-7768,1730090877.878879
8330,-7758,1730090877.9208786
8425,-7748,1730090877.963878
8520,-7738,1730090878.0078793
8615,-7728,1730090878.0498805
8710,-7718,1730090878.093879
8805,-7707,1730090878.1348789
8900,-7695,1730090878.1758778
8995,-7683,1730090878.2168782
9090,-7667,1730090878.258878
9185,-7650,1730090878.3008783
9280,-7633,1730090878.3438787
9375,-7615,1730090878.385185
9470,-7592,1730090878.428194
9565,-7566,1730090878.4712098
9660,-7534,1730090878.51421
9755,-7502,1730090878.5582101
9850,-7468,1730090878.60021
9945,-7432,1730090878.6422098
10040,-7394,1730090878.6832118
10135,-7356,1730090878.7252107
10230,-7319,1730090878.7662096
10325,-7280,1730090878.8102102
10420,-7236,1730090878.8512104
10515,-7192,1730090878.8922107
10610,-7147,1730090878.93421
10705,-7101,1730090878.9762099
10800,-7056,1730090879.0182104
10895,-7011,1730090879.0592203
10990,-6967,1730090879.101211
11085,-6923,1730090879.1432116
11180,-6879,1730090879.186209
11274,-6833,1730090879.2272093
11365,-6784,1730090879.2692103
11456,-6735,1730090879.3112092
11546,-6686,1730090879.3532102
11635,-6640,1730090879.3962002
11725,-6591,1730090879.4362392
11813,-6542,1730090879.4802396
11902,-6499,1730090879.5242393
11987,-6455,1730090879.5662405
12066,-6411,1730090879.6092398
12146,-6365,1730090879.6492393
12219,-6322,1730090879.6922395
12291,-6276,1730090879.73524
12361,-6231,1730090879.7762399
12430,-6187,1730090879.8190143
12497,-6138,1730090879.8602471
12564,-6087,1730090879.9022467
12629,-6038,1730090879.9452474
12691,-5987,1730090879.986246
12751,-5937,1730090880.028248
12809,-5886,1730090880.0707705
12866,-5835,1730090880.1127694
12924,-5784,1730090880.1587703
12978,-5735,1730090880.2007718
13036,-5683,1730090880.2427702
13092,-5631,1730090880.2837708
13148,-5581,1730090880.3257697
13201,-5532,1730090880.3677702
13251,-5482,1730090880.4087703
13301,-5431,1730090880.4519286
13347,-5381,1730090880.494937
13391,-5332,1730090880.5379362
13437,-5284,1730090880.5789363
13481,-5235,1730090880.6209362
13524,-5186,1730090880.6631684
13564,-5137,1730090880.7041771
13608,-5087,1730090880.7461772
13650,-5037,1730090880.7921772
13686,-4991,1730090880.8331776
13716,-4942,1730090880.8761773
13749,-4894,1730090880.9171782
13778,-4848,1730090880.9591773
13808,-4803,1730090881.0001774
13836,-4760,1730090881.0431774
13866,-4717,1730090881.0841784
13895,-4674,1730090881.126177
13923,-4630,1730090881.167177
13946,-4588,1730090881.209177
13967,-4546,1730090881.252392
13985,-4503,1730090881.2933998
14005,-4459,1730090881.3353992
14023,-4416,1730090881.3773992
14042,-4370,1730090881.419466
14062,-4326,1730090881.4624739
14078,-4282,1730090881.5074737
14094,-4240,1730090881.5484734
14111,-4199,1730090881.5924733
14125,-4160,1730090881.633474
14141,-4119,1730090881.677473
14156,-4080,1730090881.7184734
14171,-4043,1730090881.7604735
14185,-4005,1730090881.8034732
14199,-3968,1730090881.8444736
14214,-3933,1730090881.8884737
14230,-3898,1730090881.9294736
14243,-3862,1730090881.9714735
14256,-3830,1730090882.0134735
14267,-3797,1730090882.0584738
14277,-3767,1730090882.0994737
14287,-3737,1730090882.1424737
14297,-3704,1730090882.1834733
14307,-3672,1730090882.2264733
14317,-3643,1730090882.2674737
14327,-3613,1730090882.3104734
14337,-3583,1730090882.3514733
14347,-3557,1730090882.393473
14357,-3531,1730090882.4344735
14367,-3505,1730090882.477475
14377,-3478,1730090882.5204732
14387,-3453,1730090882.5614736
14397,-3429,1730090882.604474
14407,-3406,1730090882.6464746
14417,-3379,1730090882.728474
14427,-3354,1730090882.7704725
14437,-3329,1730090882.8124735
14447,-3304,1730090882.8534732
14457,-3276,1730090882.894474
14467,-3245,1730090882.9359977
14477,-3217,1730090882.9779959
14487,-3188,1730090883.0189972
14497,-3158,1730090883.0609975
14507,-3128,1730090883.1019986
14517,-3098,1730090883.1439962
14527,-3070,1730090883.1849966
14527,-3041,1730090883.2269998
14527,-3016,1730090883.2689955
14527,-2990,1730090883.310996
14517,-2965,1730090883.351997
14507,-2937,1730090883.3939984
14497,-2912,1730090883.4349973
14497,-2885,1730090883.4790003
14507,-2857,1730090883.5219972
14507,-2832,1730090883.5629997
14497,-2809,1730090883.607998
14497,-2787,1730090883.647999
14487,-2763,1730090883.6919959
14477,-2739,1730090883.733
14477,-2715,1730090883.7759984
14467,-2692,1730090883.8169987
14467,-2669,1730090883.86
14467,-2646,1730090883.901002
14477,-2623,1730090883.9440017
14487,-2603,1730090883.9849982
14497,-2582,1730090884.0269983
14507,-2563,1730090884.0680003
14517,-2542,1730090884.1100001
14527,-2520,1730090884.1509984
14517,-2499,1730090884.1919997
14517,-2474,1730090884.2330003
14517,-2451,1730090884.2759979
14507,-2426,1730090884.3169987
14517,-2398,1730090884.358517
14517,-2373,1730090884.4005156
14517,-2347,1730090884.4425163
14517,-2324,1730090884.4875169
14507,-2299,1730090884.529518
14497,-2276,1730090884.571517
14487,-2250,1730090884.6135159
14477,-2225,1730090884.6575167
14477,-2200,1730090884.6975179
14467,-2175,1730090884.7415159
14457,-2151,1730090884.7815166
14467,-2128,1730090884.8265162
14457,-2107,1730090884.8675168
14447,-2085,1730090884.909518
14447,-2061,1730090884.9515164
14437,-2038,1730090884.9925165
14427,-2015,1730090885.0345166
14417,-1989,1730090885.0765162
14407,-1966,1730090885.1186967
14397,-1943,1730090885.1607049
14387,-1920,1730090885.201705
14377,-1897,1730090885.2427046
14367,-1874,1730090885.2847052
14357,-1851,1730090885.3257065
14347,-1830,1730090885.3677073
14337,-1807,1730090885.4097054
14327,-1782,1730090885.452707
14317,-1760,1730090885.49603
14307,-1739,1730090885.539039
14297,-1714,1730090885.5810378
14287,-1690,1730090885.6250386
14277,-1667,1730090885.6680386
14267,-1642,1730090885.7100372
14257,-1619,1730090885.7521617
14247,-1595,1730090885.7931695
14237,-1570,1730090885.8351696
14227,-1545,1730090885.8761694
14217,-1518,1730090885.9187226
14207,-1494,1730090885.9597301
14207,-1468,1730090886.0017302
14207,-1447,1730090886.0437303
14207,-1427,1730090886.0854347
14207,-1404,1730090886.1264436
14197,-1383,1730090886.168443
14187,-1361,1730090886.2114434
14177,-1339,1730090886.2534454
14167,-1317,1730090886.2954443
14167,-1295,1730090886.336445
14177,-1275,1730090886.3774433
14187,-1254,1730090886.4184434
14197,-1231,1730090886.4614432
14207,-1208,1730090886.501443
14217,-1185,1730090886.5434432
14227,-1164,1730090886.5854435
14237,-1143,1730090886.6264427
14247,-1120,1730090886.6684427
14257,-1099,1730090886.710443
14267,-1077,1730090886.7524428
14277,-1057,1730090886.793444
14287,-1036,1730090886.834443
14297,-1016,1730090886.8764436
14307,-997,1730090886.9174428
14317,-980,1730090886.9614437
14327,-962,1730090887.0054572
14337,-943,1730090887.047457
14347,-925,1730090887.0914576
14357,-905,1730090887.1334577
14367,-887,1730090887.1764596
14377,-869,1730090887.218936
14387,-851,1730090887.2599018
14397,-830,1730090887.3019018
14407,-811,1730090887.3429015
14417,-793,1730090887.3859015
14427,-774,1730090887.4269016
14437,-756,1730090887.4699013
14447,-736,1730090887.5109015
14457,-718,1730090887.5522678
14467,-700,1730090887.5932753
14477,-682,1730090887.636276
14487,-664,1730090887.6782753
14497,-644,1730090887.7192752
14507,-625,1730090887.7602754
14517,-604,1730090887.8012905
14527,-583,1730090887.8442922
14537,-562,1730090887.8852894
14547,-544,1730090887.9272916
14557,-527,1730090887.9692917
14567,-509,1730090888.0102913
14577,-492,1730090888.05129
14587,-476,1730090888.0932894
14597,-459,1730090888.1362925
14607,-442,1730090888.1772907
14617,-425,1730090888.2202926
14627,-407,1730090888.2612906
14637,-390,1730090888.3032925
14647,-372,1730090888.3452904
14657,-356,1730090888.38629
14667,-340,1730090888.4297585
14677,-323,1730090888.4717925
14687,-305,1730090888.5158198
14698,-287,1730090888.55782
14708,-269,1730090888.5998235
14718,-251,1730090888.6428452
14730,-231,1730090888.684416
14741,-212,1730090888.7264268
14752,-193,1730090888.767426
14762,-173,1730090888.809426
14772,-155,1730090888.8504267
14782,-135,1730090888.8924289
14792,-115,1730090888.9334269
14804,-96,1730090888.9764261
14815,-77,1730090889.0190916
14826,-60,1730090889.0601008
14837,-43,1730090889.1011007
14849,-25,1730090889.1421006
14861,-7,1730090889.1831012
14873,11,1730090889.226116
14884,29,1730090889.268117
14896,48,1730090889.3111165
14908,67,1730090889.352159
14920,86,1730090889.3950987
14933,104,1730090889.4361067
14944,122,1730090889.481107
14956,141,1730090889.5251062
14970,159,1730090889.5671062
14983,175,1730090889.6080308
14995,190,1730090889.650042
15007,206,1730090889.6925683
15018,224,1730090889.7355676
15031,242,1730090889.7775676
15044,260,1730090889.819567
15058,276,1730090889.8624673
15072,293,1730090889.9034755
15086,309,1730090889.9454749
15100,327,1730090889.990476
15114,343,1730090890.031476
15128,361,1730090890.0754776
15144,378,1730090890.1171606
15160,395,1730090890.159169
15175,416,1730090890.2011697
15192,437,1730090890.2441692
15210,457,1730090890.2861688
15228,478,1730090890.3291683
15246,499,1730090890.3691695
15264,517,1730090890.4111695
15281,533,1730090890.4511695
15298,551,1730090890.4962573
15315,568,1730090890.5392656
15333,587,1730090890.5802655
15351,605,1730090890.6242661
15372,623,1730090890.6662655
15394,644,1730090890.7092662
15415,662,1730090890.7508097
15436,680,1730090890.7928197
15455,700,1730090890.8338194
15475,717,1730090890.876819
15493,735,1730090890.9198205
15513,751,1730090890.9608204
15537,769,1730090891.0028343
15562,787,1730090891.0438352
15587,806,1730090891.0848355
15611,825,1730090891.1248353
15638,842,1730090891.1658356
15664,858,1730090891.209835
15687,874,1730090891.2508087
15714,886,1730090891.292896
15739,902,1730090891.3338966
15764,917,1730090891.3768961
15791,931,1730090891.4178965
15819,947,1730090891.4598963
15849,965,1730090891.502912
15879,984,1730090891.5459127
15911,998,1730090891.5879128
15943,1015,1730090891.630912
15975,1031,1730090891.6749153
16008,1044,1730090891.7159123
16036,1060,1730090891.7599125
16067,1074,1730090891.800912
16098,1090,1730090891.8419125
16131,1107,1730090891.8839386
16163,1123,1730090891.9259803
16194,1137,1730090891.9679809
16228,1151,1730090892.0109806
16262,1163,1730090892.0519805
16294,1175,1730090892.0939803
16324,1189,1730090892.1359808
16354,1202,1730090892.1779816
16385,1216,1730090892.218982
16417,1233,1730090892.260982
16451,1250,1730090892.3019953
16486,1267,1730090892.3449953
16521,1288,1730090892.3879995
16555,1306,1730090892.4289958
16588,1322,1730090892.4749944
16622,1336,1730090892.5159955
16654,1348,1730090892.5589943
16686,1362,1730090892.599997
16720,1378,1730090892.6429965
16755,1394,1730090892.6839945
16790,1412,1730090892.7259965
16827,1430,1730090892.7669954
16859,1452,1730090892.8089962
16893,1471,1730090892.848996
16926,1489,1730090892.8919957
16958,1505,1730090892.9339964
16991,1524,1730090892.9769971
17026,1544,1730090893.0179946
17061,1565,1730090893.0599968
17096,1589,1730090893.1009955
17132,1613,1730090893.1429965
17167,1638,1730090893.1839945
17201,1661,1730090893.2259965
17233,1682,1730090893.2689967
17269,1701,1730090893.309995
17302,1720,1730090893.3529978
17334,1741,1730090893.3949947
17368,1762,1730090893.4389963
17403,1784,1730090893.479996
17442,1807,1730090893.5259972
17482,1830,1730090893.5679955
17523,1852,1730090893.6089957
17564,1875,1730090893.6519964
17602,1899,1730090893.6929955
17638,1920,1730090893.734997
17677,1938,1730090893.7759948
17714,1959,1730090893.8186328
17750,1982,1730090893.8596425
17789,2004,1730090893.902643
17830,2028,1730090893.944643
17872,2052,1730090893.984643
17915,2077,1730090894.0266428
17957,2104,1730090894.067643
17999,2129,1730090894.1106431
18039,2157,1730090894.1516428
18079,2182,1730090894.193643
18118,2207,1730090894.235643
18159,2232,1730090894.276643
18201,2259,1730090894.3196428
18245,2290,1730090894.3606434
18291,2322,1730090894.4026432
18337,2352,1730090894.445643
18383,2383,1730090894.4926429
18427,2413,1730090894.5336573
18472,2443,1730090894.5766563
18517,2475,1730090894.6176577
18561,2506,1730090894.6596565
18603,2538,1730090894.7016573
18649,2573,1730090894.743659
18699,2608,1730090894.7856598
18747,2643,1730090894.8266575
18796,2679,1730090894.867658
18845,2714,1730090894.910658
18891,2751,1730090894.951658
18938,2787,1730090894.9936588
18985,2822,1730090895.0346577
19033,2856,1730090895.076658
19080,2891,1730090895.1196578
19129,2929,1730090895.160658
19180,2971,1730090895.2026567
19231,3012,1730090895.2436578
19282,3053,1730090895.2856562
19335,3091,1730090895.3287547
19390,3132,1730090895.3697627
19445,3171,1730090895.410763
19498,3210,1730090895.452763
19553,3247,1730090895.4967635
19609,3287,1730090895.5387623
19666,3330,1730090895.580779
19725,3375,1730090895.62378
19787,3419,1730090895.6667793
19847,3463,1730090895.7087789
19908,3505,1730090895.7497787
19971,3549,1730090895.7927787
20032,3594,1730090895.8337786
20094,3639,1730090895.8747783
20156,3684,1730090895.915779
20219,3730,1730090895.9597774
20282,3779,1730090895.999779
20347,3830,1730090896.0427787
20412,3881,1730090896.083947
20476,3932,1730090896.1269546
20543,3983,1730090896.1679547
20608,4033,1730090896.2099543
20673,4082,1730090896.2514985
20738,4133,1730090896.29398
20803,4182,1730090896.3349783
20863,4233,1730090896.3769784
20925,4284,1730090896.4182317
20990,4337,1730090896.4602413
21056,4393,1730090896.5037632
21121,4447,1730090896.545762
21186,4503,1730090896.586763
21250,4554,1730090896.6296394
21315,4606,1730090896.671651
21381,4657,1730090896.712649
21446,4709,1730090896.7586493
21509,4761,1730090896.7996497
21571,4814,1730090896.842649
21636,4869,1730090896.8836493
21700,4925,1730090896.9256494
21764,4981,1730090896.9676492
21827,5034,1730090897.0106502
21891,5083,1730090897.0516493
21955,5134,1730090897.0946515
22018,5186,1730090897.1366494
22082,5236,1730090897.1786494
22144,5289,1730090897.2226512
22208,5342,1730090897.2636495
22273,5395,1730090897.3086493
22337,5450,1730090897.3516498
22400,5503,1730090897.3926492
22463,5551,1730090897.4351704
22526,5601,1730090897.4761686
22591,5651,1730090897.5191686
22654,5702,1730090897.560168
22716,5752,1730090897.602169
22777,5802,1730090897.6441689
22839,5853,1730090897.6851687
22901,5906,1730090897.72717
22963,5959,1730090897.7681704
23025,6010,1730090897.8101697
23086,6054,1730090897.8511698
23146,6100,1730090897.8931692
23208,6146,1730090897.936169
23268,6192,1730090897.9771695
23328,6237,1730090898.0201695
23390,6284,1730090898.0611699
23450,6333,1730090898.1031709
23510,6381,1730090898.146172
23570,6429,1730090898.1881695
23627,6476,1730090898.2311707
23685,6518,1730090898.27617
23742,6560,1730090898.3172011
23800,6601,1730090898.3592396
23858,6640,1730090898.4002588
23914,6684,1730090898.4432592
23972,6728,1730090898.4842584
24030,6770,1730090898.5272574
24088,6812,1730090898.5682583
24143,6854,1730090898.6102598
24201,6893,1730090898.694258
24255,6932,1730090898.7412574
24308,6973,1730090898.7832575
24364,7013,1730090898.8242583
24420,7052,1730090898.8652582
24476,7092,1730090898.9092586
24531,7132,1730090898.9514673
24587,7171,1730090898.9921722
24643,7208,1730090899.1141722
24698,7247,1730090899.1581724
24750,7286,1730090899.1991723
24803,7325,1730090899.2431731
24857,7365,1730090899.2841723
24910,7402,1730090899.3271725
24962,7439,1730090899.3681886
25014,7474,1730090899.4101872
25069,7509,1730090899.4511864
25122,7542,1730090899.4931872
25175,7574,1730090899.534187
25226,7606,1730090899.5761871
25277,7639,1730090899.6601868
25327,7671,1730090899.70219
25376,7703,1730090899.7441857
25422,7734,1730090899.7871861
25468,7762,1730090899.8288448
25512,7788,1730090899.8698533
25556,7816,1730090899.9108536
25602,7843,1730090899.9518528
25644,7871,1730090899.9938529
25686,7899,1730090900.0348709
25726,7925,1730090900.076871
25766,7948,1730090900.1598687
25805,7971,1730090900.2008696
25842,7992,1730090900.2438707
25877,8010,1730090900.284869
25912,8029,1730090900.328308
25947,8045,1730090900.3703218
25981,8061,1730090900.4113197
26016,8077,1730090900.4533193
26046,8094,1730090900.4953203
26078,8109,1730090900.5413194
26110,8121,1730090900.5835388
26140,8131,1730090900.625546
26168,8141,1730090900.6675637
26195,8151,1730090900.7095628
26223,8161,1730090900.7505634
26251,8171,1730090900.793564
26278,8181,1730090900.8355632
26303,8191,1730090900.8765638
26329,8201,1730090900.918563
26357,8211,1730090900.9605672
26379,8221,1730090901.0025635
26403,8221,1730090901.0455644
26430,8211,1730090901.086564
26454,8201,1730090901.129193
26477,8191,1730090901.1697814
26501,8181,1730090901.2117822
26528,8171,1730090901.2527819
26550,8161,1730090901.2954798
26574,8151,1730090901.334905
26598,8141,1730090901.377905
26619,8131,1730090901.4219046
26640,8115,1730090901.5479047
26661,8098,1730090901.5929196
26682,8081,1730090901.6339219
26703,8065,1730090901.6759205
26725,8047,1730090901.718048
26748,8027,1730090901.7590594
26767,8006,1730090901.8010585
26786,7983,1730090901.843058
26804,7952,1730090901.9270592
26822,7922,1730090901.9675837
26840,7891,1730090902.010582
26860,7859,1730090902.0515826
26874,7824,1730090902.094349
26896,7788,1730090902.1353595
26917,7751,1730090902.177359
26937,7714,1730090902.2183597
26953,7675,1730090902.2603583
26969,7633,1730090902.3013592
26985,7591,1730090902.3433592
26999,7549,1730090902.3843586
27017,7505,1730090902.4273586
27035,7461,1730090902.4693592
27053,7413,1730090902.5123587
27069,7367,1730090902.555359
27087,7319,1730090902.5963595
27103,7270,1730090902.6393602
27120,7218,1730090902.6803598
27132,7164,1730090902.7243593
27148,7109,1730090902.7673588
27164,7051,1730090902.8093593
27181,6992,1730090902.8513596
27199,6932,1730090902.8933587
27215,6870,1730090902.9763596
27227,6807,1730090903.017066
27241,6745,1730090903.0590744
27253,6680,1730090903.1000752
27267,6613,1730090903.1430738
27280,6545,1730090903.184074
27290,6475,1730090903.2260747
27301,6405,1730090903.26709
27312,6335,1730090903.3500905
27322,6265,1730090903.3930926
27332,6194,1730090903.435091
27342,6122,1730090903.4760904
27352,6050,1730090903.5220912
27363,5976,1730090903.5640922
27373,5900,1730090903.6050947
27383,5826,1730090903.6480925
27393,5752,1730090903.6920903
27403,5677,1730090903.7330909
27413,5600,1730090903.7770903
27423,5523,1730090903.8180919
27433,5447,1730090903.861091
27443,5369,1730090903.902091
27453,5289,1730090903.944091
27463,5210,1730090903.9850926
27453,5129,1730090904.02709
27453,5048,1730090904.0680912
27463,4967,1730090904.1100912
27453,4885,1730090904.151028
27463,4803,1730090904.1930373
27463,4719,1730090904.2340512
27463,4634,1730090904.2760515
27463,4549,1730090904.3170507
27453,4462,1730090904.3600526
27443,4375,1730090904.4010518
27453,4289,1730090904.4440522
27443,4203,1730090904.4840512
27433,4119,1730090904.528051
27423,4036,1730090904.5720506
27413,3952,1730090904.613052
27413,3868,1730090904.6550515
27403,3782,1730090904.6960506
27393,3698,1730090904.7370536
27383,3614,1730090904.7800512
27373,3533,1730090904.8210514
27363,3449,1730090904.863053
27353,3364,1730090904.9050539
27343,3281,1730090904.9480526
27333,3198,1730090904.9910507
27333,3115,1730090905.032051
27333,3032,1730090905.0750523
27323,2949,1730090905.116052
27333,2867,1730090905.160052
27323,2787,1730090905.2010515
27313,2707,1730090905.2430513
27303,2625,1730090905.284051
27293,2544,1730090905.3270519
27283,2463,1730090905.369052
27273,2381,1730090905.4110506
27273,2299,1730090905.4530525
27283,2218,1730090905.494052
27293,2136,1730090905.5380523
27293,2055,1730090905.5790534
27283,1975,1730090905.6220515
27273,1895,1730090905.663054
27263,1818,1730090905.707053
27253,1744,1730090905.7490506
27263,1667,1730090905.7934043
27273,1591,1730090905.83443
27283,1515,1730090905.8774312
27293,1440,1730090905.9194293
27303,1364,1730090905.9610124
27293,1290,1730090906.003021
27303,1212,1730090906.0430207
27313,1138,1730090906.0850217
27323,1067,1730090906.127022
27333,995,1730090906.1690214
27343,920,1730090906.210022
27353,846,1730090906.2520216
27363,776,1730090906.293022
27373,706,1730090906.3350399
27383,636,1730090906.3760383
27393,566,1730090906.4180374
27403,496,1730090906.461483
27403,426,1730090906.5044918
27413,356,1730090906.5465121
27423,285,1730090906.589508
27433,218,1730090906.6315088
27443,153,1730090906.675509
27453,88,1730090906.7165089
27463,22,1730090906.7595088
27473,-45,1730090906.8015084
27483,-113,1730090906.884271
27493,-180,1730090906.9257824
27503,-247,1730090906.9677987
27513,-312,1730090907.0098002
27523,-374,1730090907.0518017
27533,-435,1730090907.0927997
27543,-496,1730090907.1348035
27553,-560,1730090907.1768005
27563,-623,1730090907.2188
27573,-688,1730090907.2997992
27583,-754,1730090907.3427994
27593,-819,1730090907.3837993
27603,-877,1730090907.4258006
27613,-933,1730090907.4687989
27623,-989,1730090907.5108
27633,-1043,1730090907.5537994
27643,-1101,1730090907.5947995
27653,-1160,1730090907.7157998
27663,-1221,1730090907.7598
27673,-1279,1730090907.8428004
27683,-1335,1730090907.8837993
27693,-1391,1730090907.9275784
27703,-1446,1730090907.9685895
27713,-1503,1730090908.010588
27724,-1561,1730090908.051588
27735,-1623,1730090908.0935879
27745,-1679,1730090908.1345885
27755,-1738,1730090908.1765885
27766,-1794,1730090908.2185884
27779,-1851,1730090908.2605882
27789,-1905,1730090908.3025882
27799,-1959,1730090908.3435886
27809,-2011,1730090908.3855882
27819,-2064,1730090908.4265878
27829,-2115,1730090908.4681118
27840,-2173,1730090908.5111125
27850,-2229,1730090908.5531123
27860,-2282,1730090908.5952551
27870,-2331,1730090908.6382644
27882,-2382,1730090908.6792645
27894,-2431,1730090908.725264
27904,-2476,1730090908.765743
27914,-2520,1730090908.809743
27924,-2570,1730090908.8517432
27938,-2616,1730090908.8945518
27950,-2660,1730090908.9355605
27961,-2704,1730090908.9775605
27971,-2748,1730090909.0205605
27984,-2790,1730090909.06256
27996,-2832,1730090909.1085632
28007,-2874,1730090909.1505601
28017,-2914,1730090909.1925611
28027,-2956,1730090909.2350845
28041,-2997,1730090909.2770839
28052,-3039,1730090909.318085
28063,-3082,1730090909.3607411
28077,-3122,1730090909.401751
28088,-3164,1730090909.443751
28099,-3203,1730090909.4857507
28111,-3242,1730090909.5297506
28122,-3279,1730090909.5717514
28133,-3315,1730090909.6137526
28143,-3350,1730090909.655751
28157,-3385,1730090909.698752
28171,-3420,1730090909.7417512
28185,-3453,1730090909.783751
28196,-3486,1730090909.8267512
28210,-3522,1730090909.8687515
28224,-3556,1730090909.909751
28235,-3586,1730090909.9527504
28246,-3616,1730090909.9937513
28256,-3647,1730090910.0357516
28267,-3679,1730090910.076751
28282,-3714,1730090910.118751
28297,-3745,1730090910.1597507
28313,-3777,1730090910.201272
28328,-3811,1730090910.2432714
28342,-3842,1730090910.2862709
28354,-3870,1730090910.3282933
28364,-3896,1730090910.3699522
28374,-3919,1730090910.41095
28385,-3943,1730090910.4539502
28396,-3966,1730090910.4959502
28407,-3991,1730090910.5419502
28418,-4013,1730090910.5839436
28429,-4037,1730090910.6269543
28439,-4060,1730090910.6689525
28450,-4083,1730090910.7099526
28460,-4106,1730090910.751953
28470,-4125,1730090910.7939382
28480,-4148,1730090910.8359458
28491,-4168,1730090910.876946
