x,y,t
-10163,9202,1730089748.0226996
-10258,9257,1730089748.0646987
-10353,9313,1730089748.1096995
-10448,9367,1730089748.154699
-10543,9423,1730089748.197699
-10638,9479,1730089748.242701
-10733,9535,1730089748.2856991
-10828,9590,1730089748.3305693
-10923,9644,1730089748.374622
-11018,9699,1730089748.4166222
-11113,9753,1730089748.4626226
-11208,9808,1730089748.507209
-11303,9864,1730089748.5492208
-11398,9920,1730089748.5952206
-11493,9976,1730089748.6382377
-11588,10033,1730089748.6812375
-11683,10090,1730089748.7232375
-11778,10146,1730089748.7672381
-11873,10202,1730089748.8132384
-11968,10259,1730089748.8562384
-12063,10317,1730089748.899241
-12158,10376,1730089748.9452403
-12253,10437,1730089748.9892375
-12348,10497,1730089749.0322392
-12443,10557,1730089749.0772388
-12538,10614,1730089749.1222377
-12633,10672,1730089749.1652374
-12728,10729,1730089749.2082381
-12823,10787,1730089749.2512372
-12918,10847,1730089749.2975967
-13013,10909,1730089749.339609
-13108,10971,1730089749.383608
-13203,11035,1730089749.431009
-13298,11098,1730089749.473017
-13393,11164,1730089749.5170176
-13488,11229,1730089749.5641694
-13583,11292,1730089749.6075206
-13678,11359,1730089749.6520064
-13773,11425,1730089749.6980147
-13868,11493,1730089749.740014
-13963,11560,1730089749.7840147
-14058,11625,1730089749.830057
-14153,11690,1730089749.8720717
-14248,11756,1730089749.9170682
-14343,11823,1730089749.96307
-14438,11889,1730089750.0050697
-14533,11957,1730089750.0490687
-14628,12024,1730089750.0960686
-14723,12093,1730089750.1410682
-14818,12163,1730089750.1830685
-14913,12233,1730089750.229085
-15008,12301,1730089750.2736642
-15103,12369,1730089750.3156757
-15198,12438,1730089750.3596764
-15293,12508,1730089750.403675
-15388,12580,1730089750.4466758
-15483,12652,1730089750.4896767
-15578,12726,1730089750.5326757
-15673,12799,1730089750.5786774
-15768,12871,1730089750.6226757
-15863,12943,1730089750.666675
-15958,13015,1730089750.7126758
-16053,13087,1730089750.7556758
-16148,13159,1730089750.7986746
-16243,13233,1730089750.8436754
-16338,13307,1730089750.8876753
-16433,13384,1730089750.9306753
-16526,13460,1730089750.9736753
-16617,13535,1730089751.0182052
-16708,13609,1730089751.0622306
-16798,13684,1730089751.1052313
-16886,13758,1730089751.1482327
-16975,13835,1730089751.1902306
-17067,13912,1730089751.233231
-17157,13993,1730089751.27623
-17245,14072,1730089751.3182309
-17334,14151,1730089751.3631027
-17420,14230,1730089751.4071105
-17506,14309,1730089751.4491107
-17590,14388,1730089751.4931288
-17674,14469,1730089751.5371287
-17760,14548,1730089751.5801284
-17845,14628,1730089751.6231277
-17927,14707,1730089751.6661286
-18009,14788,1730089751.7101283
-18090,14869,1730089751.754128
-18169,14951,1730089751.7981281
-18248,15033,1730089751.8402023
-18327,15116,1730089751.883243
-18408,15201,1730089751.926245
-18489,15283,1730089751.969244
-18566,15367,1730089752.0142431
-18644,15452,1730089752.058243
-18723,15537,1730089752.1022427
-18799,15621,1730089752.1482434
-18878,15708,1730089752.1912425
-18955,15794,1730089752.2332432
-19029,15883,1730089752.2802436
-19102,15971,1730089752.3242428
-19176,16058,1730089752.3682432
-19249,16145,1730089752.4152424
-19321,16233,1730089752.457243
-19395,16322,1730089752.500243
-19465,16410,1730089752.546244
-19534,16500,1730089752.588243
-19605,16591,1730089752.6322432
-19675,16682,1730089752.6787648
-19745,16771,1730089752.7247632
-19813,16861,1730089752.766763
-19881,16952,1730089752.8127623
-19947,17043,1730089752.8547637
-20013,17134,1730089752.8987634
-20078,17225,1730089752.9427626
-20142,17318,1730089752.9847646
-20205,17412,1730089753.0317626
-20269,17506,1730089753.0747626
-20331,17599,1730089753.1193287
-20393,17690,1730089753.1643362
-20455,17782,1730089753.2073374
-20515,17875,1730089753.2493372
-20574,17967,1730089753.2928612
-20634,18060,1730089753.33486
-20695,18153,1730089753.3798604
-20753,18248,1730089753.4228609
-20811,18342,1730089753.465642
-20869,18437,1730089753.5096684
-20925,18530,1730089753.5516672
-20982,18625,1730089753.5986674
-21038,18720,1730089753.6416671
-21092,18813,1730089753.6843886
-21146,18907,1730089753.7304237
-21198,19002,1730089753.7724323
-21249,19097,1730089753.8154325
-21300,19192,1730089753.8564334
-21351,19287,1730089753.9004323
-21401,19382,1730089753.9434323
-21452,19477,1730089753.9874322
-21500,19572,1730089754.031038
-21546,19667,1730089754.0730462
-21592,19762,1730089754.118329
-21637,19857,1730089754.1633375
-21683,19952,1730089754.2053375
-21726,20047,1730089754.2473376
-21770,20142,1730089754.2903376
-21811,20237,1730089754.3323383
-21851,20332,1730089754.3743372
-21892,20427,1730089754.4183383
-21931,20522,1730089754.4633374
-21970,20617,1730089754.504339
-22010,20712,1730089754.5483382
-22049,20807,1730089754.589338
-22086,20902,1730089754.6323383
-22121,20997,1730089754.6753378
-22155,21092,1730089754.7183387
-22189,21187,1730089754.7642355
-22221,21282,1730089754.8082454
-22255,21377,1730089754.8502462
-22287,21472,1730089754.8932455
-22319,21567,1730089754.937245
-22350,21662,1730089754.982246
-22379,21757,1730089755.0242455
-22407,21852,1730089755.0672455
-22434,21947,1730089755.1132455
-22460,22042,1730089755.1552458
-22484,22137,1730089755.198246
-22509,22232,1730089755.2432458
-22534,22327,1730089755.2852457
-22558,22422,1730089755.3303354
-22581,22517,1730089755.3740666
-22602,22612,1730089755.416074
-22623,22707,1730089755.460074
-22644,22802,1730089755.5020738
-22665,22897,1730089755.5470743
-22685,22992,1730089755.5910745
-22706,23087,1730089755.6330748
-22727,23182,1730089755.6770742
-22748,23277,1730089755.7190742
-22768,23372,1730089755.7629821
-22786,23467,1730089755.8059905
-22802,23562,1730089755.848518
-22819,23657,1730089755.8915164
-22835,23752,1730089755.9335163
-22850,23847,1730089755.9755158
-22867,23942,1730089756.0175173
-22885,24037,1730089756.0639477
-22901,24132,1730089756.1067886
-22916,24227,1730089756.1487894
-22929,24322,1730089756.19079
-22944,24417,1730089756.232789
-22958,24512,1730089756.2767904
-22971,24607,1730089756.3188508
-22987,24702,1730089756.36412
-23002,24797,1730089756.4081278
-23014,24892,1730089756.4501293
-23026,24987,1730089756.4960153
-23037,25082,1730089756.5397875
-23048,25177,1730089756.5817974
-23062,25272,1730089756.6237962
-23073,25367,1730089756.6657965
-23084,25462,1730089756.7087965
-23094,25557,1730089756.7507963
-23104,25652,1730089756.7961843
-23114,25747,1730089756.8401918
-23124,25842,1730089756.884193
-23134,25937,1730089756.931193
-23144,26032,1730089756.973704
-23154,26127,1730089757.0167122
-23164,26222,1730089757.063478
-23174,26317,1730089757.1069202
-23184,26412,1730089757.1519287
-23184,26507,1730089757.1966555
-23184,26602,1730089757.2376647
-23184,26697,1730089757.2816648
-23184,26792,1730089757.323665
-23184,26887,1730089757.3666644
-23174,26982,1730089757.4096646
-23164,27077,1730089757.452663
-23154,27172,1730089757.4976726
-23144,27267,1730089757.5386724
-23144,27362,1730089757.5806906
-23134,27457,1730089757.6226902
-23124,27552,1730089757.6666906
-23114,27647,1730089757.7086904
-23104,27742,1730089757.7526891
-23094,27837,1730089757.79669
-23084,27932,1730089757.838691
-23074,28027,1730089757.8812075
-23064,28122,1730089757.9242065
-23054,28217,1730089757.9672077
-23044,28312,1730089758.0102084
-23034,28407,1730089758.0532076
-23024,28502,1730089758.0992072
-23014,28597,1730089758.141207
-23003,28692,1730089758.1848376
-22993,28787,1730089758.229245
-22983,28882,1730089758.2712538
-22973,28977,1730089758.314253
-22963,29072,1730089758.358253
-22953,29167,1730089758.4002533
-22943,29262,1730089758.4432535
-22929,29357,1730089758.4852526
-22915,29452,1730089758.5305204
-22901,29547,1730089758.5735278
-22891,29642,1730089758.615528
-22881,29737,1730089758.66005
-22871,29832,1730089758.703051
-22859,29927,1730089758.7470486
-22843,30022,1730089758.7900498
-22828,30117,1730089758.83205
-22812,30212,1730089758.8760507
-22797,30307,1730089758.9180493
-22780,30402,1730089758.9630506
-22762,30493,1730089759.0060494
-22746,30586,1730089759.04805
-22726,30678,1730089759.09105
-22705,30770,1730089759.1350522
-22684,30862,1730089759.1800504
-22663,30954,1730089759.2220495
-22643,31047,1730089759.2660484
-22624,31141,1730089759.307048
-22607,31234,1730089759.351267
-22588,31326,1730089759.39233
-22568,31416,1730089759.4363298
-22548,31507,1730089759.4813294
-22528,31598,1730089759.52433
-22506,31691,1730089759.5663292
-22485,31784,1730089759.6123295
-22465,31878,1730089759.6543295
-22445,31971,1730089759.6983297
-22427,32062,1730089759.7403295
-22406,32152,1730089759.7833292
-22385,32244,1730089759.8283489
-22367,32335,1730089759.8703482
-22348,32427,1730089759.9143474
-22325,32520,1730089759.9563534
-22305,32612,1730089759.999348
-22283,32703,1730089760.0463476
-22260,32794,1730089760.090348
-22237,32885,1730089760.1343474
-22212,32976,1730089760.1793468
-22188,33067,1730089760.2223475
-22166,33160,1730089760.2664695
-22143,33253,1730089760.3084972
-22120,33343,1730089760.3524966
-22095,33438,1730089760.3974962
-22070,33529,1730089760.4404964
-22045,33621,1730089760.4824963
-22017,33712,1730089760.5264976
-21991,33803,1730089760.569497
-21966,33894,1730089760.613496
-21940,33985,1730089760.6565013
-21915,34076,1730089760.699496
-21891,34169,1730089760.7424967
-21866,34262,1730089760.7844963
-21839,34354,1730089760.8304958
-21811,34442,1730089760.874019
-21783,34532,1730089760.9150748
-21755,34620,1730089760.9590907
-21727,34708,1730089761.0010905
-21698,34799,1730089761.0470903
-21668,34889,1730089761.0900903
-21637,34979,1730089761.13809
-21604,35068,1730089761.1810906
-21572,35156,1730089761.2240896
-21541,35244,1730089761.26809
-21509,35330,1730089761.3130898
-21478,35417,1730089761.3550904
-21446,35505,1730089761.399094
-21415,35592,1730089761.4410908
-21380,35680,1730089761.4850328
-21346,35767,1730089761.5270908
-21311,35854,1730089761.572202
-21276,35939,1730089761.6162124
-21241,36023,1730089761.659229
-21207,36107,1730089761.7012284
-21172,36193,1730089761.7482288
-21135,36282,1730089761.7912278
-21098,36370,1730089761.8332276
-21065,36458,1730089761.8792276
-21030,36545,1730089761.9222286
-20993,36632,1730089761.9652283
-20956,36718,1730089762.0081909
-20919,36803,1730089762.0507042
-20881,36890,1730089762.0957043
-20842,36977,1730089762.141706
-20803,37064,1730089762.1856387
-20765,37154,1730089762.2306473
-20729,37241,1730089762.2736468
-20691,37328,1730089762.3156471
-20652,37413,1730089762.358647
-20611,37499,1730089762.3996468
-20572,37583,1730089762.4436493
-20532,37669,1730089762.4856477
-20493,37755,1730089762.5316467
-20454,37841,1730089762.5746458
-20414,37928,1730089762.615647
-20372,38014,1730089762.6601715
-20330,38100,1730089762.7031715
-20287,38184,1730089762.7471716
-20245,38268,1730089762.7901716
-20201,38349,1730089762.8321705
-20158,38433,1730089762.8751717
-20116,38519,1730089762.918172
-20072,38607,1730089762.964171
-20029,38695,1730089763.0066733
-19987,38782,1730089763.0506835
-19943,38866,1730089763.0936854
-19899,38950,1730089763.13931
-19855,39031,1730089763.182318
-19811,39112,1730089763.2243333
-19768,39195,1730089763.2683337
-19726,39281,1730089763.3133328
-19681,39367,1730089763.355334
-19639,39453,1730089763.398333
-19597,39539,1730089763.441334
-19553,39625,1730089763.483333
-19507,39708,1730089763.5273342
-19461,39790,1730089763.5703502
-19418,39871,1730089763.6133504
-19374,39954,1730089763.6563506
-19330,40038,1730089763.7003503
-19286,40124,1730089763.7433527
-19240,40210,1730089763.7863498
-19196,40296,1730089763.8303506
-19151,40381,1730089763.87235
-19104,40462,1730089763.9163494
-19056,40545,1730089763.9593503
-19010,40629,1730089764.0003507
-18966,40712,1730089764.04635
-18920,40796,1730089764.09035
-18873,40884,1730089764.1343496
-18827,40972,1730089764.1813493
-18784,41054,1730089764.2233503
-18740,41139,1730089764.2663498
-18693,41226,1730089764.310351
-18647,41311,1730089764.3532124
-18597,41394,1730089764.397718
-18550,41476,1730089764.439715
-18503,41560,1730089764.482715
-18458,41647,1730089764.524714
-18412,41733,1730089764.5687144
-18367,41818,1730089764.6137142
-18322,41905,1730089764.6557148
-18276,41992,1730089764.6997154
-18228,42078,1730089764.742715
-18182,42162,1730089764.7867143
-18137,42246,1730089764.8307137
-18092,42330,1730089764.8727145
-18046,42416,1730089764.9175434
-17999,42501,1730089764.9585786
-17952,42586,1730089765.0015945
-17905,42671,1730089765.0465932
-17856,42755,1730089765.090597
-17806,42840,1730089765.1365936
-17758,42921,1730089765.1805942
-17711,43004,1730089765.223594
-17665,43090,1730089765.2655933
-17619,43174,1730089765.309594
-17575,43259,1730089765.352596
-17529,43343,1730089765.397594
-17483,43428,1730089765.4385934
-17434,43511,1730089765.4815938
-17385,43592,1730089765.5235932
-17337,43672,1730089765.5665944
-17291,43755,1730089765.6105943
-17243,43838,1730089765.6535947
-17196,43921,1730089765.6975954
-17151,44004,1730089765.739593
-17104,44085,1730089765.7835927
-17055,44168,1730089765.8265944
-17005,44249,1730089765.8695946
-16955,44327,1730089765.9135938
-16909,44404,1730089765.9545953
-16863,44483,1730089765.9995928
-16814,44564,1730089766.0416007
-16766,44647,1730089766.0855937
-16716,44729,1730089766.1345932
-16667,44810,1730089766.1795948
-16617,44892,1730089766.2235932
-16566,44971,1730089766.265594
-16515,45048,1730089766.3095942
-16465,45122,1730089766.3515975
-16414,45201,1730089766.3975956
-16363,45282,1730089766.4415948
-16314,45362,1730089766.48391
-16265,45442,1730089766.5299194
-16214,45521,1730089766.5736854
-16165,45600,1730089766.6156945
-16112,45677,1730089766.662838
-16061,45753,1730089766.7048476
-16009,45827,1730089766.7488477
-15958,45903,1730089766.796847
-15906,45980,1730089766.840841
-15857,46057,1730089766.8828506
-15809,46136,1730089766.9308503
-15759,46214,1730089766.9748504
-15708,46291,1730089767.0173674
-15658,46369,1730089767.0633004
-15610,46446,1730089767.1063094
-15561,46524,1730089767.1483095
-15512,46601,1730089767.1903095
-15462,46680,1730089767.23231
-15415,46761,1730089767.2793102
-15367,46837,1730089767.3223095
-15316,46913,1730089767.3653095
-15265,46989,1730089767.4071968
-15214,47065,1730089767.4507208
-15162,47139,1730089767.494272
-15111,47211,1730089767.5382814
-15062,47285,1730089767.5818014
-15011,47360,1730089767.6238017
-14962,47437,1730089767.6678019
-14913,47514,1730089767.713802
-14864,47590,1730089767.7548032
-14811,47665,1730089767.7978015
-14759,47739,1730089767.8407536
-14709,47813,1730089767.885165
-14660,47886,1730089767.9301736
-14611,47961,1730089767.9734714
-14560,48038,1730089768.0174797
-14510,48115,1730089768.060629
-14458,48191,1730089768.1047509
-14407,48265,1730089768.1497517
-14356,48338,1730089768.1917677
-14305,48412,1730089768.2337677
-14253,48486,1730089768.2767684
-14201,48560,1730089768.3207672
-14150,48634,1730089768.3657687
-14099,48706,1730089768.4077673
-14047,48778,1730089768.4511511
-13996,48851,1730089768.497897
-13944,48923,1730089768.541896
-13893,48994,1730089768.5848942
-13841,49067,1730089768.6298938
-13787,49138,1730089768.6748958
-13737,49212,1730089768.7178943
-13686,49282,1730089768.762928
-13635,49352,1730089768.8071702
-13583,49425,1730089768.8491795
-13532,49500,1730089768.89418
-13483,49572,1730089768.938195
-13432,49650,1730089768.9835796
-13384,49724,1730089769.0276594
-13331,49796,1730089769.0715845
-13282,49870,1730089769.118075
-13232,49943,1730089769.1640844
-13182,50015,1730089769.2070847
-13133,50087,1730089769.250085
-13084,50160,1730089769.2970858
-13034,50232,1730089769.3390846
-12983,50304,1730089769.3820846
-12933,50373,1730089769.4261003
-12882,50446,1730089769.468101
-12830,50517,1730089769.5131001
-12780,50589,1730089769.5561001
-12730,50661,1730089769.5981004
-12679,50731,1730089769.6410997
-12628,50802,1730089769.6831
-12576,50873,1730089769.7273247
-12524,50944,1730089769.7703621
-12471,51016,1730089769.8133616
-12420,51088,1730089769.8553617
-12365,51157,1730089769.8993623
-12311,51227,1730089769.940364
-12258,51298,1730089769.9833622
-12207,51365,1730089770.027362
-12154,51433,1730089770.070362
-12102,51503,1730089770.115362
-12047,51573,1730089770.1583624
-11994,51645,1730089770.201362
-11940,51716,1730089770.2473621
-11885,51787,1730089770.2893622
-11832,51857,1730089770.331364
-11779,51927,1730089770.3763618
-11728,52000,1730089770.4193625
-11677,52070,1730089770.4643621
-11625,52140,1730089770.5073652
-11572,52209,1730089770.5513623
-11518,52276,1730089770.5973628
-11462,52343,1730089770.6403623
-11408,52409,1730089770.6843622
-11352,52476,1730089770.731362
-11297,52542,1730089770.774362
-11243,52611,1730089770.8184712
-11187,52678,1730089770.8644803
-11132,52742,1730089770.90748
-11078,52805,1730089770.95248
-11023,52870,1730089770.9974806
-10968,52935,1730089771.040614
-10912,53000,1730089771.0846236
-10856,53065,1730089771.1356237
-10802,53130,1730089771.1796234
-10747,53195,1730089771.221624
-10694,53261,1730089771.264624
-10641,53323,1730089771.3076234
-10584,53388,1730089771.351623
-10526,53454,1730089771.3966236
-10470,53519,1730089771.440201
-10412,53581,1730089771.4842107
-10353,53643,1730089771.5302117
-10294,53704,1730089771.5732121
-10234,53768,1730089771.6172109
-10173,53833,1730089771.6622114
-10114,53895,1730089771.7052107
-10058,53956,1730089771.7487342
-9998,54016,1730089771.7937362
-9939,54078,1730089771.8367343
-9881,54138,1730089771.8807373
-9822,54200,1730089771.9227338
-9761,54260,1730089771.965735
-9701,54321,1730089772.007735
-9639,54382,1730089772.0497339
-9579,54442,1730089772.0937355
-9519,54501,1730089772.1397352
-9460,54561,1730089772.1827354
-9403,54620,1730089772.2272525
-9345,54678,1730089772.2702525
-9288,54738,1730089772.3132527
-9230,54796,1730089772.356253
-9172,54856,1730089772.398256
-9112,54915,1730089772.4412537
-9052,54973,1730089772.4842556
-8992,55031,1730089772.5302534
-8933,55089,1730089772.5722675
-8875,55147,1730089772.616266
-8819,55205,1730089772.6582658
-8762,55263,1730089772.702267
-8707,55319,1730089772.7482674
-8649,55371,1730089772.7912683
-8590,55424,1730089772.833267
-8530,55477,1730089772.8772688
-8471,55530,1730089772.921267
-8412,55584,1730089772.964267
-8355,55643,1730089773.007266
-8299,55702,1730089773.0509543
-8241,55757,1730089773.097964
-8184,55810,1730089773.138964
-8125,55863,1730089773.1819637
-8135,55958,1730089773.2244835
-8077,56011,1730089773.2684834
-8017,56062,1730089773.3144047
-7960,56112,1730089773.3564045
-7904,56167,1730089773.4004042
-7848,56220,1730089773.446405
-7792,56273,1730089773.4894047
-7734,56323,1730089773.5334039
-7676,56369,1730089773.575405
-7618,56415,1730089773.6194048
-7560,56461,1730089773.6644044
-7502,56509,1730089773.7074044
-7446,56559,1730089773.7504041
-7388,56610,1730089773.7974045
-7332,56659,1730089773.8424053
-7276,56708,1730089773.8844042
-7221,56751,1730089773.9304044
-7165,56796,1730089773.972405
-7108,56843,1730089774.0154047
-7051,56887,1730089774.0584064
-6994,56936,1730089774.101408
-6938,56985,1730089774.1464074
-6882,57034,1730089774.1884043
-6826,57085,1730089774.2334046
-6771,57136,1730089774.2754047
-6716,57185,1730089774.320404
-6662,57230,1730089774.3654063
-6567,57325,1730089774.4074051
-6472,57420,1730089774.4514048
-6421,57469,1730089774.4974046
-6370,57517,1730089774.5414047
-6275,57612,1730089774.5834038
-6222,57663,1730089774.6304047
-6127,57758,1730089774.6744049
-6075,57804,1730089774.7166913
-6023,57849,1730089774.7637012
-5928,57944,1730089774.807701
-5833,58039,1730089774.8519092
-5738,58134,1730089774.8969097
-5833,58229,1730089774.9409094
-5863,58324,1730089774.9839098
-5958,58419,1730089775.029909
-6053,58514,1730089775.073911
-6005,58563,1730089775.118909
-5959,58611,1730089775.1639094
-6054,58706,1730089775.20791
-6009,58755,1730089775.252088
-5964,58806,1730089775.299098
-6059,58901,1730089775.3410983
-6014,58952,1730089775.3850982
-5968,59001,1730089775.430098
-6063,59096,1730089775.4720984
-6016,59145,1730089775.5160978
-6054,59240,1730089775.561619
-6008,59287,1730089775.6056237
-5963,59337,1730089775.6506326
-6058,59432,1730089775.6976335
-6011,59483,1730089775.7396336
-5963,59535,1730089775.7816334
-5913,59586,1730089775.825651
-5864,59637,1730089775.8676507
-5900,59732,1730089775.9136493
-5853,59783,1730089775.9556508
-5807,59836,1730089775.9986515
-5761,59890,1730089776.0436513
-5715,59943,1730089776.0876517
-5668,59999,1730089776.1336508
-5622,60052,1730089776.179649
-5661,60147,1730089776.2206507
-5699,60242,1730089776.2646515
-5655,60295,1730089776.3096502
-5610,60350,1730089776.3536506
-5567,60406,1730089776.3976502
-5522,60462,1730089776.4416504
-5476,60519,1730089776.4846509
-5431,60575,1730089776.5306501
-5387,60631,1730089776.574652
-5346,60689,1730089776.618649
-5304,60746,1730089776.66365
-5263,60802,1730089776.708652
-5221,60862,1730089776.7526498
-5181,60924,1730089776.7986498
-5137,60986,1730089776.8416514
-5095,61046,1730089776.885651
-5053,61108,1730089776.9316518
-5012,61170,1730089776.9736524
-4972,61232,1730089777.018652
-4930,61296,1730089777.0646513
-4888,61361,1730089777.1096525
-4846,61428,1730089777.153653
-4803,61496,1730089777.1986532
-4759,61564,1730089777.24065
-4716,61636,1730089777.2846522
-4673,61710,1730089777.330652
-4631,61784,1730089777.3726535
-4589,61857,1730089777.4173026
-4544,61931,1730089777.4603574
-4502,62008,1730089777.5033557
-4458,62086,1730089777.5488775
-4410,62166,1730089777.5918794
-4364,62247,1730089777.6358778
-4320,62328,1730089777.6818788
-4278,62409,1730089777.7258809
-4234,62489,1730089777.7688773
-4188,62569,1730089777.8148787
-4142,62650,1730089777.858881
-4095,62733,1730089777.9018793
-4049,62819,1730089777.94688
-4000,62905,1730089777.9911573
-3949,62992,1730089778.0322118
-3901,63076,1730089778.077212
-3852,63160,1730089778.1222117
-3801,63248,1730089778.167212
-3753,63331,1730089778.2112114
-3658,63426,1730089778.2552118
-3606,63509,1730089778.2992115
-3556,63598,1730089778.3412116
-3502,63686,1730089778.3852115
-3448,63776,1730089778.4312115
-3396,63868,1730089778.4742117
-3344,63957,1730089778.5162122
-3408,64052,1730089778.5612113
-3472,64147,1730089778.6060183
-3414,64231,1730089778.6480715
-3479,64326,1730089778.6910708
-3384,64421,1730089778.7350707
-3450,64516,1730089778.782071
-3355,64611,1730089778.8240712
-3260,64706,1730089778.867071
-3198,64793,1730089778.914071
-3103,64888,1730089778.9560711
-3043,64974,1730089778.999071
-2948,65069,1730089779.0440712
-2853,65164,1730089779.087071
-2782,65250,1730089779.1330733
-2687,65345,1730089779.1800709
-2607,65427,1730089779.2240715
-2532,65520,1730089779.2670712
-2460,65610,1730089779.3140712
-2384,65696,1730089779.3571718
-2307,65778,1730089779.399182
-2233,65859,1730089779.4431827
-2158,65947,1730089779.4861827
-2082,66032,1730089779.5311818
-2005,66116,1730089779.574183
-1926,66203,1730089779.6181827
-2005,66298,1730089779.6641831
-1926,66380,1730089779.706183
-1849,66461,1730089779.7500124
-1928,66556,1730089779.7970216
-1849,66636,1730089779.8410218
-1774,66717,1730089779.8830218
-1841,66812,1730089779.930022
-1908,66907,1730089779.975022
-1813,67002,1730089780.018022
-1908,67097,1730089780.060996
-1818,67176,1730089780.1050408
-1728,67253,1730089780.1480408
-1812,67348,1730089780.1900396
-1717,67443,1730089780.2330406
-1777,67538,1730089780.27504
-1859,67633,1730089780.3180425
-1914,67728,1730089780.3630428
-1989,67823,1730089780.4050407
-2071,67918,1730089780.449041
-2153,68013,1730089780.491042
-2235,68108,1730089780.5340416
-2312,68203,1730089780.5800414
-2387,68298,1730089780.6220398
-2292,68368,1730089780.665041
-2368,68463,1730089780.7080407
-2446,68558,1730089780.74904
-2528,68653,1730089780.7930415
-2592,68748,1730089780.835041
-2657,68843,1730089780.8810399
-2735,68938,1730089780.9215624
-2640,69010,1730089780.964562
-2717,69105,1730089781.0055678
-2781,69200,1730089781.04927
-2686,69273,1730089781.0903141
-2759,69368,1730089781.133312
-2664,69428,1730089781.1773126
-2569,69493,1730089781.2193124
