x,y,t
-4479,-3610,1730092830.3478718
-4574,-3705,1730092830.3918715
-4669,-3800,1730092830.4328885
-4764,-3895,1730092830.4728873
-4704,-3800,1730092830.513887
-4645,-3705,1730092830.5608878
-4740,-3800,1730092830.6019032
-4680,-3705,1730092830.642905
-4775,-3800,1730092830.690618
-4712,-3705,1730092830.7311287
-4807,-3800,1730092830.7731287
-4742,-3705,1730092830.820641
-4675,-3610,1730092830.86165
-4608,-3515,1730092830.9046526
-4543,-3420,1730092830.9531748
-4638,-3515,1730092830.9942014
-4733,-3610,1730092831.036202
-4666,-3515,1730092831.082703
-4761,-3610,1730092831.123242
-4698,-3515,1730092831.1662397
-4635,-3420,1730092831.213326
-4730,-3515,1730092831.2543433
-4664,-3420,1730092831.2953415
-4759,-3515,1730092831.343341
-4699,-3420,1730092831.3843563
-4794,-3515,1730092831.4263566
-4889,-3610,1730092831.4763737
-4984,-3705,1730092831.516881
-5079,-3800,1730092831.5578809
-5174,-3895,1730092831.6063926
-5119,-3800,1730092831.647412
-5066,-3705,1730092831.6907213
-5161,-3800,1730092831.7382393
-5256,-3895,1730092831.7767491
-5205,-3800,1730092831.8167493
-5154,-3705,1730092831.862749
-5104,-3610,1730092831.9047675
-5051,-3515,1730092831.9447668
-5146,-3610,1730092831.9847813
-5094,-3515,1730092832.0331123
-5039,-3420,1730092832.0746183
-4984,-3325,1730092832.1156194
-5079,-3420,1730092832.1610212
-5029,-3325,1730092832.2019217
-4983,-3230,1730092832.243146
-5078,-3325,1730092832.2841458
-5173,-3420,1730092832.335239
-5130,-3325,1730092832.3755038
-5225,-3420,1730092832.4185042
-5320,-3515,1730092832.4660132
-5415,-3610,1730092832.5074391
-5375,-3515,1730092832.549439
-5338,-3420,1730092832.59444
-5433,-3515,1730092832.6374545
-5401,-3420,1730092832.6793609
-5369,-3325,1730092832.7273686
-5337,-3230,1730092832.7673862
-5303,-3135,1730092832.8083863
-5269,-3040,1730092832.8493884
-5233,-2945,1730092832.8998942
-5201,-2850,1730092832.9394028
-5168,-2755,1730092832.982404
-5138,-2660,1730092833.0264034
-5111,-2565,1730092833.06811
-5087,-2470,1730092833.108119
-5064,-2375,1730092833.1491184
-5040,-2280,1730092833.1961184
-5135,-2375,1730092833.2381358
-5230,-2470,1730092833.2781365
-5325,-2565,1730092833.319137
-5310,-2470,1730092833.368161
-5299,-2375,1730092833.4081607
-5289,-2280,1730092833.4491622
-5279,-2185,1730092833.495161
-5269,-2090,1730092833.5381835
-5259,-1995,1730092833.5791817
-5354,-2090,1730092833.6286848
-5344,-1995,1730092833.6687114
-5334,-1900,1730092833.7087114
-5324,-1805,1730092833.750714
-5334,-1710,1730092833.7992187
-5344,-1615,1730092833.8407493
-5354,-1520,1730092833.882749
-5364,-1425,1730092833.92675
-5374,-1330,1730092833.967807
-5384,-1235,1730092834.0088425
-5479,-1330,1730092834.050842
-5574,-1425,1730092834.0993593
-5584,-1330,1730092834.1408715
-5595,-1235,1730092834.1808715
-5608,-1140,1730092834.224872
-5620,-1045,1730092834.2648869
-5632,-950,1730092834.3078876
-5643,-855,1730092834.3488867
-5738,-950,1730092834.3962493
-5750,-855,1730092834.4384267
-5845,-950,1730092834.4794266
-5940,-1045,1730092834.5254269
-5956,-950,1730092834.5678232
-5970,-855,1730092834.6088305
-5986,-760,1730092834.6518302
-6000,-665,1730092834.7005866
-6016,-570,1730092834.7405937
-6034,-475,1730092834.7835937
-6053,-380,1730092834.832101
-6148,-475,1730092834.8736238
-6167,-380,1730092834.9156253
-6183,-285,1730092834.958625
-6201,-190,1730092834.998643
-6217,-95,1730092835.039642
-6235,0,1730092835.078644
-6252,95,1730092835.1305146
-6271,190,1730092835.174243
-6292,285,1730092835.2162418
-6387,190,1730092835.259243
-6482,95,1730092835.300265
-6577,0,1730092835.341265
-6672,-95,1730092835.383268
-6690,0,1730092835.431773
-6706,95,1730092835.4732852
-6723,190,1730092835.515286
-6742,285,1730092835.561
-6762,380,1730092835.6034007
-6776,475,1730092835.6464
-6794,570,1730092835.6884
-6811,665,1730092835.7341359
-6826,760,1730092835.775143
-6840,855,1730092835.816143
-6855,950,1730092835.865524
-6869,1045,1730092835.9075463
-6885,1140,1730092835.9505467
-6899,1235,1730092835.994547
-6913,1330,1730092836.0375667
-6927,1425,1730092836.078408
-6941,1520,1730092836.125417
-7036,1425,1730092836.1674318
-7049,1520,1730092836.2074323
-7061,1615,1730092836.2494323
-7072,1710,1730092836.2954328
-7167,1615,1730092836.3380346
-7177,1710,1730092836.379466
-7187,1805,1730092836.4214735
-7282,1710,1730092836.4660003
-7377,1615,1730092836.5070007
-7472,1520,1730092836.5470004
-7567,1425,1730092836.5960047
-7577,1520,1730092836.6410189
-7587,1615,1730092836.6830184
-7597,1710,1730092836.729527
-7688,1615,1730092836.7710347
-7782,1520,1730092836.813033
-7782,1615,1730092836.861036
-7877,1520,1730092836.9019072
-7867,1615,1730092836.9429147
-7867,1710,1730092836.9839149
-7857,1805,1730092837.0334485
-7847,1900,1730092837.0744524
-7837,1995,1730092837.1144521
-7827,2090,1730092837.1614528
-7916,1995,1730092837.2029629
-7906,2090,1730092837.2429624
-7896,2185,1730092837.287246
-7886,2280,1730092837.337753
-7876,2375,1730092837.384754
-7865,2470,1730092837.4267533
-7850,2565,1730092837.466753
-7834,2660,1730092837.508754
-7820,2755,1730092837.5507524
-7906,2660,1730092837.5917532
-8001,2565,1730092837.6347535
-8087,2470,1730092837.6747532
-8175,2375,1730092837.715754
-8263,2280,1730092837.7577531
-8247,2375,1730092837.8001451
-8225,2470,1730092837.8411539
-8202,2565,1730092837.882155
-8297,2470,1730092837.9251537
-8274,2565,1730092837.9661536
-8369,2470,1730092838.0071542
-8347,2565,1730092838.0511546
-8431,2470,1730092838.0911534
-8517,2375,1730092838.134007
-8486,2470,1730092838.1740167
-8453,2565,1730092838.2150154
-8415,2660,1730092838.2570162
-8378,2755,1730092838.2990158
-8473,2660,1730092838.3405359
-8434,2755,1730092838.382536
-8395,2850,1730092838.4255352
-8479,2755,1730092838.466538
-8563,2660,1730092838.5085347
-8647,2565,1730092838.5485342
-8728,2470,1730092838.5905344
-8681,2565,1730092838.6345348
-8761,2470,1730092838.6745343
-8845,2375,1730092838.7165346
-8931,2280,1730092838.7565353
-9015,2185,1730092838.7985349
-9096,2090,1730092838.8415375
-9177,1995,1730092838.882536
-9254,1900,1730092838.9245374
-9335,1805,1730092838.965537
-9420,1710,1730092839.0075388
-9497,1615,1730092839.0485365
-9576,1520,1730092839.091542
-9655,1425,1730092839.1335382
-9727,1330,1730092839.1735363
-9801,1235,1730092839.2165363
-9876,1140,1730092839.2565389
-9955,1045,1730092839.2975342
-10050,950,1730092839.340535
-10122,855,1730092839.3825362
-10195,760,1730092839.4245374
-10266,665,1730092839.4665353
-10338,570,1730092839.5075362
-10405,475,1730092839.5485394
-10500,380,1730092839.5905378
-10409,475,1730092839.6342354
-10474,380,1730092839.6742449
-10383,475,1730092839.7152445
-10448,380,1730092839.7572443
-10543,285,1730092839.7982452
-10448,380,1730092839.8422449
-10353,475,1730092839.8822448
-10258,570,1730092839.9242444
-10163,665,1730092839.9662447
-10068,760,1730092840.0067694
-10126,665,1730092840.0467703
-10031,760,1730092840.0907698
-9936,855,1730092840.1327708
-9841,950,1730092840.1747706
-9746,1045,1730092840.2157695
-9651,1140,1730092840.25777
-9556,1235,1730092840.298771
-9461,1330,1730092840.3407707
-9366,1425,1730092840.38177
-9425,1330,1730092840.4247704
-9485,1235,1730092840.4667706
-9390,1330,1730092840.5077693
-9451,1235,1730092840.5487714
-9356,1330,1730092840.5907745
-9261,1425,1730092840.632771
-9166,1520,1730092840.6747718
-9071,1615,1730092840.7157714
-8976,1710,1730092840.7577703
-8881,1805,1730092840.79877
-8786,1900,1730092840.8407714
-8860,1805,1730092840.88177
-8955,1710,1730092840.9247713
-8860,1805,1730092840.9647727
-8932,1710,1730092841.0087712
-8837,1805,1730092841.0487857
-8920,1710,1730092841.0917857
-8825,1805,1730092841.134786
-8907,1710,1730092841.1767871
-8812,1805,1730092841.2167878
-8891,1710,1730092841.2587862
-8796,1805,1730092841.3012848
-8701,1900,1730092841.3425906
-8606,1995,1730092841.3836133
-8511,2090,1730092841.4236112
-8416,2185,1730092841.465616
-8321,2280,1730092841.5076118
-8226,2375,1730092841.5496132
-8131,2470,1730092841.5906124
-8036,2565,1730092841.6344516
-7941,2660,1730092841.6743982
-7846,2755,1730092841.716398
-7751,2850,1730092841.758399
-7656,2945,1730092841.8001976
-7561,3040,1730092841.841205
-7466,3135,1730092841.8832054
-7371,3230,1730092841.9242053
-7276,3325,1730092841.9652052
-7181,3420,1730092842.0072231
-7086,3515,1730092842.0482213
-6991,3610,1730092842.091222
-6896,3705,1730092842.1342218
-6801,3800,1730092842.1742218
-6706,3895,1730092842.2152212
-6613,3990,1730092842.2572217
-6518,4085,1730092842.2972224
-6613,3990,1730092842.340223
-6520,4085,1730092842.3822207
-6615,3990,1730092842.4252217
-6527,4085,1730092842.4662223
-6439,4180,1730092842.5082228
-6351,4275,1730092842.550221
-6265,4370,1730092842.590224
-6182,4465,1730092842.6332219
-6097,4560,1730092842.6742215
-6012,4655,1730092842.716223
-5926,4750,1730092842.7592218
-6021,4655,1730092842.7992241
-6116,4560,1730092842.839741
-6038,4655,1730092842.8817399
-6133,4560,1730092842.9237406
-6061,4655,1730092842.9647415
-5989,4750,1730092843.0067406
-5917,4845,1730092843.0487406
-6012,4750,1730092843.0907402
-5941,4845,1730092843.1337388
-5870,4940,1730092843.1737473
-5800,5035,1730092843.2157469
-5730,5130,1730092843.256747
-5661,5225,1730092843.2997475
-5596,5320,1730092843.340747
-5531,5415,1730092843.3827472
-5468,5510,1730092843.423747
-5407,5605,1730092843.4657483
-5347,5700,1730092843.5072691
-5288,5795,1730092843.549266
-5232,5890,1730092843.5902674
-5174,5985,1730092843.633266
-5116,6080,1730092843.673267
-5059,6175,1730092843.7142673
-5004,6270,1730092843.757267
-4954,6365,1730092843.798267
-4903,6460,1730092843.8402674
-4998,6365,1730092843.8812678
-4950,6460,1730092843.9242678
-4903,6555,1730092843.966267
-4859,6650,1730092844.0082674
-4816,6745,1730092844.0492678
-4773,6840,1730092844.0902674
-4732,6935,1730092844.1322682
-4827,6840,1730092844.173269
-4922,6745,1730092844.2152667
-5017,6650,1730092844.2582674
-5112,6555,1730092844.299268
-5079,6650,1730092844.341267
-5044,6745,1730092844.382269
-5011,6840,1730092844.4242678
-4980,6935,1730092844.4642668
-4948,7030,1730092844.5072663
-5043,6935,1730092844.5492673
-5138,6840,1730092844.5912664
-5233,6745,1730092844.6352673
-5328,6650,1730092844.6752682
-5423,6555,1730092844.7162678
-5518,6460,1730092844.7572668
-5613,6365,1730092844.7992678
-5708,6270,1730092844.8402681
-5803,6175,1730092844.8812683
-5898,6080,1730092844.924267
-5870,6175,1730092844.9652672
-5842,6270,1730092845.0072668
-5937,6175,1730092845.0492673
-5909,6270,1730092845.091267
-6004,6175,1730092845.1332672
-6099,6080,1730092845.173267
-6194,5985,1730092845.215268
-6289,5890,1730092845.2572665
-6384,5795,1730092845.3002675
-6479,5700,1730092845.3422673
-6574,5605,1730092845.3832662
-6669,5510,1730092845.4252672
-6764,5415,1730092845.4664378
-6859,5320,1730092845.507446
-6954,5225,1730092845.547446
-7049,5130,1730092845.5904462
-7144,5035,1730092845.6334465
-7239,4940,1730092845.6744459
-7221,5035,1730092845.7164469
-7316,4940,1730092845.7574458
-7297,5035,1730092845.79978
-7277,5130,1730092845.840787
-7259,5225,1730092845.883787
-7240,5320,1730092845.924787
-7222,5415,1730092845.9673257
-7204,5510,1730092846.007334
-7183,5605,1730092846.0503335
-7163,5700,1730092846.0903335
-7143,5795,1730092846.1323323
-7125,5890,1730092846.174852
-7107,5985,1730092846.2148519
-7202,5890,1730092846.257852
-7293,5795,1730092846.297854
-7276,5890,1730092846.3408518
-7260,5985,1730092846.3808527
-7244,6080,1730092846.4238517
-7230,6175,1730092846.4648516
-7216,6270,1730092846.5078518
-7205,6365,1730092846.548852
-7195,6460,1730092846.590852
-7290,6365,1730092846.6338537
-7280,6460,1730092846.6748514
-7270,6555,1730092846.7168531
-7260,6650,1730092846.7578518
-7250,6745,1730092846.7998521
-7240,6840,1730092846.840852
-7230,6935,1730092846.8828526
-7220,7030,1730092846.9248528
-7220,7125,1730092846.9658515
-7220,7220,1730092847.0058508
-7220,7315,1730092847.0478518
-7230,7410,1730092847.0899613
-7240,7505,1730092847.130971
-7250,7600,1730092847.172986
-7260,7695,1730092847.2149875
-7270,7790,1730092847.255984
-7280,7885,1730092847.2969847
-7290,7980,1730092847.339986
-7300,8075,1730092847.3829842
-7310,8170,1730092847.4249878
-7322,8265,1730092847.466455
-7333,8360,1730092847.5064626
-7345,8455,1730092847.5484622
-7358,8550,1730092847.5904624
-7373,8645,1730092847.6344624
-7389,8740,1730092847.6754625
-7405,8835,1730092847.7164626
-7421,8930,1730092847.7574625
-7438,9025,1730092847.7974622
-7455,9120,1730092847.8404624
-7473,9215,1730092847.8814623
-7492,9310,1730092847.9234624
-7512,9405,1730092847.9654636
-7533,9500,1730092848.0074775
-7557,9595,1730092848.048477
-7580,9690,1730092848.0924783
-7603,9785,1730092848.132477
-7624,9880,1730092848.1734767
-7645,9975,1730092848.2154768
-7668,10070,1730092848.2574763
-7691,10165,1730092848.298478
-7720,10260,1730092848.3404772
-7750,10355,1730092848.3824766
-7783,10450,1730092848.4234762
-7818,10545,1730092848.4654765
-7853,10640,1730092848.5074768
-7939,10545,1730092848.549477
-7970,10640,1730092848.5914762
-8053,10545,1730092848.6314776
-8148,10450,1730092848.6744766
-8185,10545,1730092848.7164776
-8267,10450,1730092848.7574763
-8306,10545,1730092848.8008888
-8346,10640,1730092848.8408985
-8441,10545,1730092848.8838983
-8522,10450,1730092848.9238985
-8617,10355,1730092848.9658995
-8712,10260,1730092849.0068984
-8794,10165,1730092849.0478985
-8872,10070,1730092849.0919006
-8912,10165,1730092849.1329043
-8953,10260,1730092849.174914
-9048,10165,1730092849.2149146
-9124,10070,1730092849.2579136
-9200,9975,1730092849.2986884
-9278,9880,1730092849.340699
-9354,9785,1730092849.3816962
-9449,9690,1730092849.4246967
-9490,9785,1730092849.4666967
-9585,9690,1730092849.508696
-9628,9785,1730092849.5486965
-9671,9880,1730092849.5916965
-9715,9975,1730092849.635698
-9759,10070,1730092849.6774058
-9804,10165,1730092849.7174134
-9848,10260,1730092849.7584155
-9892,10355,1730092849.7984142
-9937,10450,1730092849.840413
-9980,10545,1730092849.8834133
-10024,10640,1730092849.9244137
-10068,10735,1730092849.965414
-10112,10830,1730092850.0069332
-10159,10925,1730092850.0489333
-10209,11020,1730092850.090934
-10262,11115,1730092850.1309342
-10311,11210,1730092850.1739333
-10360,11305,1730092850.2139337
-10404,11400,1730092850.2569332
-10464,11305,1730092850.2969346
-10559,11210,1730092850.3409338
-10608,11305,1730092850.381934
-10703,11210,1730092850.423933
-10798,11115,1730092850.465817
-10854,11020,1730092850.5068245
-10906,11115,1730092850.5498245
-10958,11210,1730092850.5908241
-11009,11305,1730092850.6348264
-11060,11400,1730092850.6748247
-11116,11305,1730092850.7168248
-11176,11210,1730092850.757824
-11224,11305,1730092850.7997766
-11275,11210,1730092850.8407838
-11324,11305,1730092850.8817844
-11375,11400,1730092850.9237838
-11426,11495,1730092850.9637842
-11477,11590,1730092851.006784
-11528,11685,1730092851.0487835
-11574,11590,1730092851.090784
-11621,11685,1730092851.1327848
-11667,11780,1730092851.1757843
-11762,11685,1730092851.2167842
-11808,11780,1730092851.258784
-11855,11875,1730092851.300784
-11950,11780,1730092851.3417838
-11997,11875,1730092851.384312
-12046,11970,1730092851.4253104
-12141,11875,1730092851.4663107
-12192,11970,1730092851.507311
-12234,11875,1730092851.54831
-12283,11970,1730092851.5913105
-12327,12065,1730092851.6337328
-12370,12160,1730092851.6735137
-12417,12255,1730092851.7155137
-12512,12160,1730092851.7575152
-12557,12255,1730092851.7999692
-12652,12160,1730092851.8419771
-12699,12255,1730092851.8819916
-12748,12350,1730092851.9239922
-12774,12255,1730092851.9649918
-12815,12350,1730092852.006991
-12855,12445,1730092852.0469918
-12894,12540,1730092852.0919929
-12933,12635,1730092852.1319916
-12972,12730,1730092852.1739945
-13067,12635,1730092852.2149918
-13109,12730,1730092852.256993
-13152,12825,1730092852.2988057
-13194,12920,1730092852.3398519
-13236,13015,1730092852.3818514
-13276,13110,1730092852.4238515
-13298,13015,1730092852.466035
-13393,12920,1730092852.507044
-13428,13015,1730092852.5480433
-13465,13110,1730092852.5900445
-13500,13205,1730092852.6340437
-13537,13300,1730092852.675044
-13574,13395,1730092852.7150435
-13609,13490,1730092852.7570443
-13644,13585,1730092852.7980437
-13739,13490,1730092852.841044
-13834,13395,1730092852.8820431
-13868,13490,1730092852.9240434
-13963,13395,1730092852.9640436
-14058,13300,1730092853.007044
-14087,13395,1730092853.0480447
-14117,13490,1730092853.0900445
-14145,13585,1730092853.1310437
-14240,13490,1730092853.1740441
-14270,13585,1730092853.2160435
-14300,13680,1730092853.2580433
-14332,13775,1730092853.299044
-14427,13680,1730092853.3410437
-14522,13585,1730092853.3820584
-14543,13680,1730092853.4240587
-14567,13775,1730092853.465059
-14662,13680,1730092853.5070598
-14685,13775,1730092853.548058
-14707,13870,1730092853.5900586
-14728,13965,1730092853.6333542
-14749,14060,1730092853.673336
-14767,14155,1730092853.7143352
-14785,14250,1730092853.7593362
-14801,14345,1730092853.800335
-14896,14250,1730092853.8413353
-14991,14155,1730092853.8823354
-15086,14060,1730092853.924336
-15101,14155,1730092853.9643357
-15115,14250,1730092854.0073526
-15128,14345,1730092854.050352
-15139,14440,1730092854.0903523
-15150,14535,1730092854.1328158
-15161,14630,1730092854.1738505
-15171,14725,1730092854.2168505
-15181,14820,1730092854.256851
-15191,14915,1730092854.2978508
-15201,15010,1730092854.3408654
-15211,15105,1730092854.381866
-15221,15200,1730092854.4248652
-15231,15295,1730092854.4658647
-15241,15390,1730092854.5078664
-15251,15485,1730092854.5478659
-15261,15580,1730092854.5908673
-15271,15675,1730092854.6328661
-15281,15770,1730092854.6738665
-15291,15865,1730092854.7138662
-15301,15960,1730092854.7568655
-15301,16055,1730092854.7978659
-15301,16150,1730092854.839865
-15291,16245,1730092854.8818655
-15281,16340,1730092854.924867
-15271,16435,1730092854.965866
-15261,16530,1730092855.0078657
-15251,16625,1730092855.0498652
-15241,16720,1730092855.0908654
-15231,16815,1730092855.1323893
-15221,16910,1730092855.1733978
-15211,17005,1730092855.214397
-15199,16910,1730092855.2573977
-15189,17005,1730092855.2973964
-15179,17100,1730092855.3413966
-15169,17195,1730092855.381397
-15159,17290,1730092855.424397
-15149,17385,1730092855.465397
-15139,17480,1730092855.507397
-15128,17575,1730092855.5483968
-15116,17670,1730092855.5903971
-15099,17765,1730092855.6331558
-15081,17860,1730092855.6741638
-15063,17955,1730092855.7141783
-15046,18050,1730092855.7581778
-15032,18145,1730092855.7981791
-15016,18240,1730092855.8411767
-14999,18335,1730092855.8821788
-14981,18430,1730092855.9241788
-14963,18525,1730092855.964178
-14942,18620,1730092856.0071802
-14921,18715,1730092856.048177
-14898,18810,1730092856.0911787
-14875,18905,1730092856.1331735
-14852,19000,1730092856.1741154
-14830,19095,1730092856.2161155
-14807,19190,1730092856.2571158
-14782,19285,1730092856.2981157
-14755,19380,1730092856.3411305
-14725,19475,1730092856.3821309
-14695,19570,1730092856.425131
-14661,19665,1730092856.466452
-14629,19760,1730092856.5085347
-14604,19855,1730092856.5495336
-14575,19950,1730092856.5915334
-14565,19855,1730092856.6345336
-14555,19760,1730092856.6735346
-14523,19855,1730092856.7135332
-14486,19950,1730092856.7575347
-14449,20045,1730092856.799361
-14413,20140,1730092856.8403964
-14378,20235,1730092856.8813949
-14344,20330,1730092856.9243948
-14334,20235,1730092856.9653957
-14324,20140,1730092857.0073955
-14292,20235,1730092857.0483947
-14264,20330,1730092857.0913951
-14231,20425,1730092857.132395
-14192,20520,1730092857.1733956
-14153,20615,1730092857.2133949
-14115,20710,1730092857.2573957
-14074,20805,1730092857.2993948
-14064,20710,1730092857.3403955
-14054,20615,1730092857.3813949
-14043,20520,1730092857.4233959
-14004,20615,1730092857.464395
-13990,20520,1730092857.5073955
-13948,20615,1730092857.548395
-13910,20710,1730092857.5903957
-13870,20805,1730092857.632396
-13828,20900,1730092857.6743948
-13787,20995,1730092857.7143948
-13750,21090,1730092857.7573953
-13740,20995,1730092857.798836
-13750,20900,1730092857.840844
-13750,20805,1730092857.8828447
-13740,20710,1730092857.9238446
-13707,20805,1730092857.9658163
-13670,20900,1730092858.0078514
-13633,20995,1730092858.0488515
-13594,21090,1730092858.090852
-13552,21185,1730092858.1318514
-13542,21090,1730092858.1758518
-13532,20995,1730092858.2163742
-13522,20900,1730092858.258375
-13512,20805,1730092858.2997792
-13502,20710,1730092858.3405886
-13470,20805,1730092858.3815882
-13433,20900,1730092858.4235885
-13398,20995,1730092858.463588
-13364,21090,1730092858.5065887
-13331,21185,1730092858.5485883
-13298,21280,1730092858.590588
-13265,21375,1730092858.635587
-13255,21280,1730092858.6755888
-13221,21375,1730092858.7165883
-13188,21470,1730092858.7575881
-13178,21375,1730092858.7995882
-13148,21470,1730092858.8415883
-13118,21565,1730092858.8841076
-13088,21660,1730092858.924107
-13060,21755,1730092858.966153
-13031,21850,1730092859.0071607
-13009,21945,1730092859.0491602
-13019,21850,1730092859.0911605
-13029,21755,1730092859.13116
-13009,21850,1730092859.1751606
-12992,21945,1730092859.2161605
-12971,22040,1730092859.2571607
-12948,22135,1730092859.2991602
-12926,22230,1730092859.3411593
-12906,22325,1730092859.383177
-12886,22420,1730092859.4241755
-12869,22515,1730092859.4651766
-12854,22610,1730092859.5071752
-12843,22705,1730092859.548174
-12827,22800,1730092859.5911765
-12813,22895,1730092859.6331754
-12803,22800,1730092859.6741753
-12789,22895,1730092859.714176
-12776,22990,1730092859.7581758
-12765,23085,1730092859.7981763
-12755,23180,1730092859.8411744
-12745,23085,1730092859.8811755
-12735,23180,1730092859.924176
-12725,23275,1730092859.9671764
-12715,23370,1730092860.0071754
-12705,23465,1730092860.049177
-12695,23560,1730092860.090177
-12685,23655,1730092860.132176
-12675,23750,1730092860.1741762
-12665,23845,1730092860.2161758
-12655,23940,1730092860.2581758
-12645,24035,1730092860.2993417
-12645,24130,1730092860.3413491
-12655,24225,1730092860.3823493
-12665,24320,1730092860.4243488
-12665,24415,1730092860.4657357
-12675,24510,1730092860.5077453
-12685,24605,1730092860.5477452
-12695,24700,1730092860.589746
-12705,24795,1730092860.6297455
-12715,24890,1730092860.6737454
-12725,24985,1730092860.7157457
-12735,25080,1730092860.7577453
-12745,25175,1730092860.7994366
-12755,25270,1730092860.8414438
-12765,25365,1730092860.883444
-12775,25460,1730092860.9244437
-12785,25555,1730092860.9654438
-12795,25650,1730092861.0074437
-12806,25745,1730092861.050444
-12816,25840,1730092861.091444
-12826,25935,1730092861.1344433
-12837,26030,1730092861.174444
-12849,26125,1730092861.2154443
-12861,26220,1730092861.2594438
-12875,26315,1730092861.3014436
-12889,26410,1730092861.3431885
-12903,26504,1730092861.3841963
-12917,26596,1730092861.4251957
-12931,26687,1730092861.4651961
-12946,26778,1730092861.507196
-12960,26869,1730092861.549199
-12975,26960,1730092861.590201
-12992,27049,1730092861.6321998
-13010,27138,1730092861.674196
-13030,27226,1730092861.7151973
-13050,27314,1730092861.7591953
-13070,27398,1730092861.800196
-13092,27479,1730092861.8411958
-13113,27557,1730092861.881719
-13136,27631,1730092861.9247186
-13161,27706,1730092861.966378
-13186,27781,1730092862.0073814
-13213,27855,1730092862.0473824
-13241,27929,1730092862.091382
-13267,28005,1730092862.132747
-13294,28080,1730092862.1737564
-13319,28154,1730092862.2147574
-13344,28226,1730092862.2577567
-13367,28297,1730092862.299077
-13392,28364,1730092862.3410852
-13422,28430,1730092862.3810856
-13453,28497,1730092862.4240851
-13485,28561,1730092862.467087
-13518,28624,1730092862.5070853
-13553,28688,1730092862.5476062
-13587,28754,1730092862.5906055
-13621,28814,1730092862.6336064
-13655,28874,1730092862.6736064
-13690,28931,1730092862.7126067
-13729,28987,1730092862.869605
-13770,29041,1730092862.9116066
-13811,29088,1730092863.0296052
-13854,29134,1730092863.0716066
-13898,29181,1730092863.1136062
-13940,29228,1730092863.1936054
-13984,29277,1730092863.234608
-14033,29322,1730092863.3136065
-14086,29371,1730092863.3566062
-14139,29416,1730092863.396606
-14189,29460,1730092863.4386072
-14238,29508,1730092863.4796064
-14287,29554,1730092863.5246062
-14339,29595,1730092863.5646067
-14390,29636,1730092863.6066072
-14441,29677,1730092863.6466053
-14491,29723,1730092863.6906066
-14551,29765,1730092863.810606
-14611,29809,1730092863.8506067
-14672,29847,1730092864.0906072
-14738,29885,1730092864.1736057
-14808,29926,1730092864.2156053
-14880,29965,1730092864.2576067
-14949,30009,1730092864.3416069
-15019,30044,1730092864.3836074
-15096,30080,1730092864.578607
