x,y,t
-1130,9736,1732570373.3482513
-1120,9799,1732570373.38902
-1110,9860,1732570373.430413
-1100,9920,1732570373.4720936
-1090,9979,1732570373.513126
-1080,10037,1732570373.5554156
-1070,10093,1732570373.5967722
-1060,10146,1732570373.6386497
-1050,10197,1732570373.6799748
-1040,10247,1732570373.7220056
-1030,10296,1732570373.7648344
-1020,10343,1732570373.8055263
-1010,10392,1732570373.8488562
-1000,10439,1732570373.8971436
-990,10486,1732570373.9446762
-980,10532,1732570373.986706
-970,10575,1732570374.0299978
-960,10617,1732570374.0713036
-950,10658,1732570374.1142566
-940,10697,1732570374.1562963
-929,10736,1732570374.1985054
-917,10773,1732570374.2432249
-904,10810,1732570374.285498
-890,10844,1732570374.3272698
-876,10877,1732570374.3673005
-862,10908,1732570374.4116585
-847,10938,1732570374.451693
-831,10966,1732570374.493993
-814,10994,1732570374.5353196
-796,11021,1732570374.5789173
-777,11046,1732570374.6191273
-759,11070,1732570374.6620321
-737,11095,1732570374.7035735
-715,11118,1732570374.746612
-693,11139,1732570374.7916472
-669,11162,1732570374.8329704
-646,11181,1732570374.8805614
-623,11199,1732570374.929104
-599,11217,1732570374.9752302
-576,11234,1732570375.0165212
-552,11250,1732570375.0605555
-527,11264,1732570375.1038895
-504,11280,1732570375.1449184
-479,11294,1732570375.1872385
-454,11308,1732570375.2290199
-431,11323,1732570375.269351
-408,11335,1732570375.3111634
-386,11347,1732570375.353483
-363,11357,1732570375.3953335
-340,11367,1732570375.4364314
-316,11377,1732570375.4782944
-293,11387,1732570375.5183234
-269,11397,1732570375.5613494
-246,11407,1732570375.6054213
-223,11417,1732570375.6454575
-202,11427,1732570375.688485
-182,11437,1732570375.7295141
-161,11447,1732570375.7731905
-141,11457,1732570375.813728
-123,11467,1732570375.8597612
-105,11477,1732570375.9031916
-88,11487,1732570375.9448857
-70,11487,1732570375.9879196
-52,11497,1732570376.0289454
-36,11497,1732570376.0719767
-19,11507,1732570376.1135154
-2,11517,1732570376.155066
15,11527,1732570376.1960988
31,11527,1732570376.2381287
50,11527,1732570376.2791533
67,11527,1732570376.3211792
83,11527,1732570376.3632104
99,11527,1732570376.4053857
114,11527,1732570376.4471238
129,11537,1732570376.488938
144,11537,1732570376.5305176
160,11547,1732570376.5715497
174,11557,1732570376.6138072
189,11567,1732570376.6568394
203,11577,1732570376.700562
217,11587,1732570376.74377
231,11597,1732570376.7867992
245,11607,1732570376.8284512
259,11617,1732570376.8704967
273,11627,1732570377.0858147
288,11637,1732570377.1281643
302,11647,1732570377.213076
316,11657,1732570377.2548819
327,11671,1732570377.6773653
340,11685,1732570377.7173953
353,11701,1732570377.7614272
365,11717,1732570377.8032284
378,11733,1732570377.8462722
391,11751,1732570377.8913026
405,11771,1732570377.9418414
418,11792,1732570377.9831884
431,11813,1732570378.0275793
443,11834,1732570378.068352
455,11854,1732570378.1103818
468,11873,1732570378.1514096
480,11894,1732570378.1939483
491,11911,1732570378.2370856
502,11931,1732570378.2777991
513,11952,1732570378.3208222
524,11973,1732570378.3612096
535,11996,1732570378.403754
546,12017,1732570378.444793
556,12038,1732570378.4866664
567,12059,1732570378.5275254
578,12081,1732570378.569548
589,12103,1732570378.6105735
599,12122,1732570378.654409
609,12143,1732570378.6963918
620,12164,1732570378.7395573
631,12184,1732570378.781645
641,12205,1732570378.8244822
651,12226,1732570378.8672457
661,12245,1732570378.9132266
671,12266,1732570378.955993
681,12286,1732570378.9981291
691,12307,1732570379.0432274
701,12328,1732570379.0860143
711,12348,1732570379.1271105
721,12366,1732570379.170145
731,12384,1732570379.2109213
741,12403,1732570379.2534494
751,12421,1732570379.2944937
761,12441,1732570379.3363097
771,12461,1732570379.3789988
781,12482,1732570379.4207692
791,12500,1732570379.4630868
801,12520,1732570379.5033824
811,12538,1732570379.5469854
821,12555,1732570379.5885866
831,12573,1732570379.6306894
831,12590,1732570379.6741152
841,12608,1732570379.7159376
841,12627,1732570379.7607052
851,12646,1732570379.803347
851,12664,1732570379.845707
851,12682,1732570379.8932946
861,12700,1732570379.940069
871,12717,1732570379.9821036
871,12735,1732570380.0275102
881,12751,1732570380.0701375
881,12769,1732570380.1136842
891,12786,1732570380.1564631
901,12804,1732570380.1992204
911,12821,1732570380.2392516
921,12838,1732570380.2812357
911,12852,1732570380.3230946
911,12870,1732570380.3642843
911,12887,1732570380.4063704
911,12903,1732570380.4481628
911,12919,1732570380.489201
921,12935,1732570380.5330086
931,12950,1732570380.577005
941,12964,1732570380.6180463
941,12978,1732570380.6627364
955,12988,1732570381.2519825
969,12998,1732570381.2948446
983,13008,1732570381.379268
997,13018,1732570381.4202442
1011,13028,1732570381.4637904
1025,13038,1732570381.5048308
1039,13048,1732570381.5458703
1053,13058,1732570381.5888984
1069,13068,1732570381.6310313
1083,13078,1732570381.7150111
1097,13088,1732570381.7599351
1111,13098,1732570381.8908699
1127,13098,1732570381.9386268
1147,13098,1732570381.9809403
1167,13098,1732570382.02098
1188,13088,1732570382.0630114
1209,13078,1732570382.104111
1230,13068,1732570382.144803
1251,13058,1732570382.1884828
1272,13048,1732570382.230798
1299,13038,1732570382.272839
1327,13028,1732570382.3167174
1356,13018,1732570382.3601077
1384,13008,1732570382.4027612
1414,12998,1732570382.4448028
1442,12988,1732570382.4870872
1470,12978,1732570382.5301504
1498,12968,1732570382.5707958
1523,12958,1732570382.6129549
1550,12948,1732570382.653998
1576,12938,1732570382.6975493
1602,12928,1732570382.7391586
1628,12918,1732570382.7820592
1653,12908,1732570382.8229797
1677,12898,1732570382.86533
1701,12888,1732570382.9110987
1725,12878,1732570382.9536905
1751,12868,1732570382.9970067
1778,12858,1732570383.038184
1804,12848,1732570383.0803618
1831,12838,1732570383.123149
1857,12828,1732570383.1659815
1883,12818,1732570383.2110162
1910,12808,1732570383.2512329
1940,12798,1732570383.29483
1972,12788,1732570383.3362985
2004,12778,1732570383.3783302
2038,12768,1732570383.420362
2069,12758,1732570383.463908
2101,12748,1732570383.503673
2133,12738,1732570383.5477307
2167,12738,1732570383.5900893
2201,12748,1732570383.6312149
2237,12758,1732570383.6727602
2272,12768,1732570383.7144055
2311,12778,1732570383.7602448
2351,12788,1732570383.802094
2386,12798,1732570383.8461573
2423,12808,1732570383.8922048
2460,12819,1732570383.9397519
2498,12832,1732570383.9815197
2536,12843,1732570384.0231576
2574,12854,1732570384.065437
2611,12864,1732570384.1094809
2647,12875,1732570384.1527889
2684,12889,1732570384.1942933
2722,12903,1732570384.2363355
2757,12918,1732570384.2782145
2790,12934,1732570384.3210227
2820,12948,1732570384.3621678
2849,12963,1732570384.4047854
2876,12978,1732570384.4486208
2901,12993,1732570384.4921114
2925,13006,1732570384.5339487
2948,13018,1732570384.5772667
2969,13029,1732570384.6193037
2990,13039,1732570384.6628447
3011,13049,1732570384.7046564
3033,13059,1732570384.7477653
3054,13069,1732570384.7881098
3072,13080,1732570384.8321514
3088,13092,1732570384.878985
3104,13106,1732570384.9285002
3118,13118,1732570384.9697683
3132,13131,1732570385.1366396
3145,13146,1732570385.1794431
3156,13161,1732570385.2238195
3166,13176,1732570385.2648578
3176,13190,1732570385.3067331
3186,13204,1732570385.348783
3196,13218,1732570385.3942358
3206,13233,1732570385.4766212
3216,13251,1732570385.5199337
3226,13272,1732570385.5605025
3236,13293,1732570385.6030436
3246,13314,1732570385.644085
3256,13338,1732570385.6868684
3266,13361,1732570385.7273076
3276,13383,1732570385.769091
3286,13405,1732570385.8111246
3286,13427,1732570385.8530269
3276,13451,1732570385.8964305
3266,13476,1732570385.9445376
3256,13504,1732570385.985559
3246,13532,1732570386.0275958
3236,13560,1732570386.0689182
3226,13587,1732570386.1112971
3216,13613,1732570386.1553767
3206,13638,1732570386.197418
3196,13664,1732570386.2387905
3186,13692,1732570386.2820513
3176,13720,1732570386.327995
3166,13748,1732570386.370225
3156,13778,1732570386.4113345
3146,13806,1732570386.452876
3136,13834,1732570386.495687
3126,13860,1732570386.5370693
3116,13888,1732570386.5800726
3106,13921,1732570386.6214263
3096,13953,1732570386.663737
3086,13986,1732570386.7047734
3076,14021,1732570386.7480726
3076,14056,1732570386.7939937
3066,14088,1732570386.8357594
3056,14120,1732570386.8827646
3046,14158,1732570386.933405
3036,14197,1732570386.978252
3026,14234,1732570387.02028
3016,14273,1732570387.064115
3006,14312,1732570387.1071541
2996,14349,1732570387.1484916
2986,14387,1732570387.1931543
2976,14424,1732570387.2357225
2966,14458,1732570387.277678
2956,14489,1732570387.3206303
2946,14522,1732570387.3639407
2936,14556,1732570387.4072983
2926,14588,1732570387.4501505
2916,14618,1732570387.4900966
2906,14646,1732570387.5321858
2896,14672,1732570387.5782351
2886,14697,1732570387.619274
2876,14722,1732570387.6613054
2866,14748,1732570387.701203
2856,14776,1732570387.7460334
2846,14803,1732570387.7880962
2836,14831,1732570387.831033
2826,14859,1732570387.8746758
2816,14887,1732570387.924225
2816,14913,1732570387.966669
2816,14938,1732570388.0104396
2816,14966,1732570388.052762
2816,14994,1732570388.0961974
2816,15023,1732570388.1379023
2806,15053,1732570388.1793504
2806,15082,1732570388.2221544
2806,15110,1732570388.2650447
2816,15139,1732570388.310356
2806,15167,1732570388.3536136
2796,15197,1732570388.396046
2786,15231,1732570388.4385846
2776,15266,1732570388.4794486
2766,15301,1732570388.5214813
2756,15336,1732570388.5637448
2746,15370,1732570388.6048388
2736,15403,1732570388.6481187
2726,15435,1732570388.6939347
2716,15467,1732570388.7355971
2706,15498,1732570388.7779224
2696,15530,1732570388.820267
2686,15565,1732570388.8645775
2676,15598,1732570388.9133854
2666,15633,1732570388.9551337
2656,15668,1732570388.9991632
2646,15701,1732570389.0452387
2636,15733,1732570389.0872657
2626,15768,1732570389.1305618
2616,15805,1732570389.1716366
2606,15842,1732570389.2143981
2606,15879,1732570389.2554307
2616,15915,1732570389.298368
2626,15951,1732570389.339716
2636,15986,1732570389.3807564
2646,16023,1732570389.4215822
2656,16060,1732570389.464635
2656,16098,1732570389.5100932
2656,16137,1732570389.5519328
2656,16176,1732570389.5944755
2656,16215,1732570389.635819
2646,16252,1732570389.6777306
2646,16289,1732570389.719571
2636,16327,1732570389.7604454
2626,16364,1732570389.8037899
2626,16401,1732570389.8458831
2626,16439,1732570389.893273
2636,16478,1732570389.9438102
2646,16517,1732570389.9868252
2657,16556,1732570390.0278585
2680,16598,1732570390.0691926
2670,16637,1732570390.1112301
2660,16676,1732570390.153388
2650,16719,1732570390.1944263
2640,16762,1732570390.2357452
2630,16805,1732570390.277554
2620,16848,1732570390.3199823
2610,16888,1732570390.3618205
2600,16930,1732570390.401617
2590,16972,1732570390.4437196
2580,17016,1732570390.486091
2570,17065,1732570390.5281243
2560,17113,1732570390.5694034
2550,17160,1732570390.6101792
2540,17207,1732570390.653021
2530,17253,1732570390.696828
2520,17298,1732570390.7364028
2510,17342,1732570390.7801373
2500,17386,1732570390.821426
2490,17432,1732570390.8644495
2480,17480,1732570390.9120128
2470,17525,1732570390.9535446
2460,17568,1732570390.9959273
2450,17610,1732570391.0357316
2440,17651,1732570391.0780845
2430,17693,1732570391.11814
2420,17735,1732570391.1614804
2410,17779,1732570391.2043304
2400,17823,1732570391.2456946
2390,17864,1732570391.2895148
2380,17903,1732570391.3305435
2370,17942,1732570391.3770862
2360,17980,1732570391.4198375
2350,18015,1732570391.4608681
2340,18052,1732570391.5033536
2330,18094,1732570391.5447326
2320,18138,1732570391.5877585
2310,18180,1732570391.6287844
2300,18224,1732570391.6708102
2288,18267,1732570391.714346
2277,18311,1732570391.7571507
2266,18354,1732570391.798422
2252,18398,1732570391.8435388
2236,18447,1732570391.8895833
2219,18495,1732570391.9376998
2205,18541,1732570391.979729
2190,18587,1732570392.022759
2171,18631,1732570392.0655036
2152,18675,1732570392.108533
2134,18718,1732570392.151244
2111,18757,1732570392.1950283
2096,18796,1732570392.2371109
2079,18834,1732570392.2788956
2063,18870,1732570392.3219306
2049,18904,1732570392.3620963
2039,18943,1732570392.4049678
2029,18978,1732570392.446771
2018,19010,1732570392.4890819
2008,19043,1732570392.531438
1997,19073,1732570392.5739777
1987,19103,1732570392.6150086
1977,19132,1732570392.6600988
1967,19159,1732570392.7036579
1957,19186,1732570392.7449138
1947,19210,1732570392.786708
1937,19234,1732570392.8272395
1927,19257,1732570392.8687854
1917,19277,1732570392.9169748
1907,19297,1732570392.9610012
1897,19314,1732570393.0039055
1887,19330,1732570393.0457685
1887,19345,1732570393.087803
1887,19359,1732570393.1308408
1897,19374,1732570393.1718686
1907,19388,1732570393.2159188
1917,19402,1732570393.260945
1927,19417,1732570393.3027601
1937,19436,1732570393.345616
1927,19457,1732570393.3866456
1927,19478,1732570393.4296792
1927,19498,1732570393.469711
1927,19519,1732570393.512748
1927,19540,1732570393.55523
1937,19561,1732570393.5975595
1927,19579,1732570393.6395817
1917,19601,1732570393.6812105
1907,19624,1732570393.7237563
1897,19649,1732570393.7650633
1887,19676,1732570393.8078835
1877,19701,1732570393.850158
1867,19726,1732570393.8997982
1857,19751,1732570393.944955
1847,19774,1732570393.984984
1837,19799,1732570394.0280044
1827,19824,1732570394.0690284
1817,19849,1732570394.1116726
1807,19876,1732570394.1529906
1795,19905,1732570394.194571
1781,19932,1732570394.2346072
1768,19960,1732570394.2783873
1753,19986,1732570394.3194184
1738,20011,1732570394.3632188
1724,20037,1732570394.404612
1709,20062,1732570394.4474206
1691,20086,1732570394.4894528
1675,20111,1732570394.5322008
1659,20135,1732570394.5742314
1641,20158,1732570394.6158056
1625,20181,1732570394.6583223
1608,20202,1732570394.7003567
1591,20223,1732570394.744712
1574,20243,1732570394.7850113
1557,20261,1732570394.8273823
1541,20279,1732570394.87142
1527,20299,1732570394.918987
1513,20318,1732570394.9613004
1502,20337,1732570395.0028481
1490,20354,1732570395.0445514
1479,20372,1732570395.088583
1468,20389,1732570395.1306188
1457,20406,1732570395.1741662
1446,20423,1732570395.2164688
1436,20439,1732570395.2615008
1426,20453,1732570395.3038182
1416,20467,1732570395.3454382
1406,20481,1732570395.387471
1396,20495,1732570395.808523
1386,20509,1732570395.850855
1376,20524,1732570395.8989112
1366,20538,1732570396.0294795
1376,20552,1732570396.6484969
1386,20566,1732570397.1114197
1397,20580,1732570399.4382567
1411,20590,1732570400.2369967
1426,20600,1732570400.3207603
1442,20610,1732570400.3614857
1457,20620,1732570400.6152215
1471,20630,1732570400.7402997
1489,20640,1732570401.0395136
1506,20650,1732570401.1657608
1526,20660,1732570401.2072778
1542,20670,1732570401.251305
1558,20680,1732570401.295179
1575,20690,1732570401.3364193
1589,20700,1732570401.4211826
1603,20710,1732570401.800976
1617,20720,1732570401.8446054
1631,20730,1732570401.8911984
1647,20740,1732570402.7033486
1661,20750,1732570403.1315217
1675,20760,1732570403.1770618
1691,20770,1732570403.5604439
1701,20753,1732570403.601479
1711,20739,1732570403.7294538
1721,20723,1732570403.9452
1735,20733,1732570404.1132054
1750,20743,1732570404.1561847
1766,20743,1732570404.1976087
1756,20838,1732570404.281493
1770,20828,1732570404.4953752
1770,20812,1732570404.5373456
1784,20802,1732570404.7444072
1799,20802,1732570404.8708172
1813,20802,1732570408.6629348
1827,20792,1732570409.4301775
1841,20782,1732570410.5281968
1855,20782,1732570410.6115265
1869,20772,1732570411.285267
1883,20762,1732570411.4139407
1873,20739,1732570412.644398
1887,20729,1732570413.3187666
1905,20719,1732570413.3633096
1923,20709,1732570413.4053543
1938,20699,1732570413.4486837
1953,20689,1732570413.5320878
1968,20689,1732570413.781382
1983,20689,1732570413.821411
1998,20689,1732570413.864962
2012,20679,1732570413.906549
2026,20679,1732570413.9505782
2040,20669,1732570414.2030582
2054,20659,1732570414.4563646
2068,20649,1732570414.4994004
2082,20639,1732570414.6295576
2096,20629,1732570415.054324
2110,20619,1732570415.0993705
2124,20609,1732570415.1459126
2138,20599,1732570415.1852202
2152,20589,1732570416.3188164
2167,20579,1732570416.4014418
2181,20569,1732570416.444995
2195,20569,1732570416.7784457
2209,20569,1732570416.9496717
2224,20569,1732570417.0376346
2238,20569,1732570417.1654768
2252,20569,1732570417.2050686
2266,20559,1732570420.428767
2280,20549,1732570420.5118418
2294,20539,1732570420.554394
2308,20539,1732570420.9394176
2322,20539,1732570421.2340894
2336,20539,1732570424.6116521
2346,20553,1732570426.9784322
2357,20569,1732570427.021455
2367,20590,1732570427.062775
2377,20611,1732570427.1039205
2387,20633,1732570427.144075
2397,20654,1732570427.1854062
2407,20675,1732570427.2279913
2417,20696,1732570427.2688248
2427,20717,1732570427.3116355
2437,20742,1732570427.3564153
2447,20770,1732570427.3977716
2457,20795,1732570427.4395907
2467,20825,1732570427.4832754
2477,20855,1732570427.5296495
2487,20885,1732570427.5716834
2497,20914,1732570427.6120353
2507,20945,1732570427.6533175
2517,20980,1732570427.6956828
2527,21021,1732570427.736962
2537,21072,1732570427.9831693
2547,21129,1732570428.0262141
2561,21201,1732570429.086143
2575,21260,1732570429.328124
2590,21322,1732570429.3701708
2605,21387,1732570429.4113579
2615,21433,1732570429.9409065
2625,21476,1732570430.0235693
2635,21524,1732570430.0656154
2645,21563,1732570430.1069527
2655,21598,1732570431.0875552
2665,21638,1732570431.1283188
2675,21681,1732570431.1698442
2685,21722,1732570431.2120862
2695,21752,1732570431.3744195
2705,21787,1732570431.41705
2715,21824,1732570431.4583774
2725,21864,1732570431.5007548
2735,21902,1732570431.5851245
2745,21927,1732570431.6284113
2756,21945,1732570431.6695287
2769,21967,1732570431.711516
2779,21997,1732570431.7544131
2789,22027,1732570431.7954519
2799,22055,1732570431.8374927
2809,22083,1732570431.881974
2820,22104,1732570431.9314468
2849,22114,1732570433.1128538
2881,22124,1732570433.1557734
2915,22134,1732570433.1975677
2943,22144,1732570433.4398487
2984,22154,1732570433.9721932
3026,22165,1732570434.0134478
3067,22176,1732570434.0552278
3109,22187,1732570434.0962636
3151,22197,1732570434.13807
3187,22207,1732570434.2191231
3224,22217,1732570435.717806
3261,22227,1732570435.7618506
3296,22237,1732570435.8044538
3327,22227,1732570436.01616
3359,22227,1732570436.0591917
3391,22237,1732570436.1012297
3423,22247,1732570436.14477
3456,22257,1732570436.1868064
3485,22267,1732570437.8049705
3517,22277,1732570437.8456423
3547,22287,1732570437.8921247
3577,22297,1732570437.9402444
3606,22307,1732570437.9843655
3627,22317,1732570438.14602
3650,22327,1732570438.187053
3673,22337,1732570438.2283661
3696,22347,1732570438.27039
3719,22357,1732570438.311422
3739,22347,1732570438.516167
3762,22357,1732570438.557939
3787,22367,1732570438.5999753
3808,22377,1732570438.6408274
3828,22387,1732570438.7228959
3849,22397,1732570438.7655604
3870,22387,1732570439.0149179
3890,22377,1732570439.055507
3908,22387,1732570439.5454104
3929,22397,1732570439.586441
3950,22407,1732570439.6311722
3969,22417,1732570439.6722076
3988,22427,1732570439.7160332
4006,22437,1732570439.75566
4020,22437,1732570440.0955305
4035,22427,1732570440.3443084
4052,22437,1732570440.386304
4070,22447,1732570440.4295764
4091,22437,1732570440.5115678
4113,22427,1732570440.553991
4134,22417,1732570440.6364253
4154,22407,1732570440.679458
4172,22397,1732570440.7212598
4190,22387,1732570440.804831
4207,22377,1732570440.9360473
4224,22387,1732570441.104165
4240,22397,1732570441.1450846
4257,22407,1732570441.1871152
4273,22417,1732570441.2294295
4291,22407,1732570441.270464
4307,22397,1732570441.312175
4321,22387,1732570441.355737
4338,22387,1732570441.4809778
4353,22397,1732570441.5200198
4367,22407,1732570441.5635617
4377,22390,1732570445.2631407
4387,22376,1732570445.3841457
4397,22361,1732570445.629494
4415,22371,1732570446.380683
4435,22361,1732570446.4232247
4453,22351,1732570446.5840526
4472,22341,1732570446.7098267
4492,22331,1732570446.7528632
4512,22321,1732570446.7961829
4531,22311,1732570446.8800843
4549,22301,1732570446.9316351
